year,series,region_or_material,value,unit,source,method
2000,msw_landfill,ROU,6611000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2001,msw_landfill,ROU,5956000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2002,msw_landfill,ROU,6695000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2003,msw_landfill,ROU,6022760.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2004,msw_landfill,ROU,5917700.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2005,msw_landfill,ROU,6412950.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2006,msw_landfill,ROU,6293540.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2007,msw_landfill,ROU,6122200.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2008,msw_landfill,ROU,6486180.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2009,msw_landfill,ROU,6164370.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2010,msw_landfill,ROU,4812670.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_B
2011,msw_landfill,ROU,4057030.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2012,msw_landfill,ROU,3426650.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2013,msw_landfill,ROU,3502510.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2014,msw_landfill,ROU,3557630.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2015,msw_landfill,ROU,3522330.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2016,msw_landfill,ROU,3740630.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2017,msw_landfill,ROU,4051830.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2018,msw_landfill,ROU,4095390.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2019,msw_landfill,ROU,4120064.0000000005,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2020,msw_landfill,ROU,4114432.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2021,msw_landfill,ROU,4261766.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2022,msw_landfill,ROU,4252524.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2023,msw_landfill,ROU,4407468.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2006,msw_landfill,SRB,1040000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2007,msw_landfill,SRB,1241000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2008,msw_landfill,SRB,1520000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2009,msw_landfill,SRB,1581000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2010,msw_landfill,SRB,1889000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2011,msw_landfill,SRB,2090000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2012,msw_landfill,SRB,1830000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2013,msw_landfill,SRB,1920000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2014,msw_landfill,SRB,1670000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2015,msw_landfill,SRB,1360000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2016,msw_landfill,SRB,1490000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2017,msw_landfill,SRB,1800000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2018,msw_landfill,SRB,1950000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2019,msw_landfill,SRB,2020000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2020,msw_landfill,SRB,2341732.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2021,msw_landfill,SRB,2356432.079347,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2022,msw_landfill,SRB,2457216.509876,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2023,msw_landfill,SRB,2460777.4,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
1995,msw_landfill,SVK,1382270.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
1996,msw_landfill,SVK,1326150.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
1997,msw_landfill,SVK,1205750.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
1998,msw_landfill,SVK,1112980.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
1999,msw_landfill,SVK,1134140.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2000,msw_landfill,SVK,1055930.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2001,msw_landfill,SVK,1048750.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_E
2002,msw_landfill,SVK,1121190.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2003,msw_landfill,SVK,1171260.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2004,msw_landfill,SVK,1123400.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2005,msw_landfill,SVK,1143810.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_B
2006,msw_landfill,SVK,1169460.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2007,msw_landfill,SVK,1209830.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2008,msw_landfill,SVK,1276270.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2009,msw_landfill,SVK,1264010.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2010,msw_landfill,SVK,1325020.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2011,msw_landfill,SVK,1240130.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2012,msw_landfill,SVK,1211400.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2013,msw_landfill,SVK,1151890.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2014,msw_landfill,SVK,1158330.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2015,msw_landfill,SVK,1226000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2016,msw_landfill,SVK,1236340.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2017,msw_landfill,SVK,1246130.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2018,msw_landfill,SVK,1248140.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2019,msw_landfill,SVK,1197076.081,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2020,msw_landfill,SVK,1189238.5050000001,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2021,msw_landfill,SVK,1099288.148,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2022,msw_landfill,SVK,1021583.7810000001,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2023,msw_landfill,SVK,992608.7986999999,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2024,msw_landfill,SVK,1007809.648,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
1995,msw_landfill,SVN,908350.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
1996,msw_landfill,SVN,925000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_E
1997,msw_landfill,SVN,975000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_E
1998,msw_landfill,SVN,1016730.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
1999,msw_landfill,SVN,900000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_E
2000,msw_landfill,SVN,800000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_E
2001,msw_landfill,SVN,712300.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2002,msw_landfill,SVN,712830.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2003,msw_landfill,SVN,693530.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2004,msw_landfill,SVN,624920.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2005,msw_landfill,SVN,658570.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2006,msw_landfill,SVN,725230.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2007,msw_landfill,SVN,687610.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2008,msw_landfill,SVN,684720.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2009,msw_landfill,SVN,627690.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2010,msw_landfill,SVN,571280.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2011,msw_landfill,SVN,481190.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2012,msw_landfill,SVN,316410.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2013,msw_landfill,SVN,224000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2014,msw_landfill,SVN,207680.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2015,msw_landfill,SVN,209770.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2016,msw_landfill,SVN,78460.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2017,msw_landfill,SVN,99190.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2018,msw_landfill,SVN,96880.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2019,msw_landfill,SVN,107631.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2020,msw_landfill,SVN,68591.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2021,msw_landfill,SVN,65525.99999999999,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2022,msw_landfill,SVN,81300.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2023,msw_landfill,SVN,103143.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2024,msw_landfill,SVN,115500.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
1980,msw_landfill,SWE,1600000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
1985,msw_landfill,SWE,1100000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
1990,msw_landfill,SWE,1400000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
1994,msw_landfill,SWE,1380000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
1995,msw_landfill,SWE,1200000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
1996,msw_landfill,SWE,1110000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
1997,msw_landfill,SWE,1150000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
1998,msw_landfill,SWE,1020000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
1999,msw_landfill,SWE,920000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2000,msw_landfill,SWE,865000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2001,msw_landfill,SWE,880000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2002,msw_landfill,SWE,825000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2003,msw_landfill,SWE,575000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2004,msw_landfill,SWE,380000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2005,msw_landfill,SWE,210110.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2006,msw_landfill,SWE,226000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2007,msw_landfill,SWE,186490.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2008,msw_landfill,SWE,140250.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2009,msw_landfill,SWE,58400.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2010,msw_landfill,SWE,37630.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2011,msw_landfill,SWE,32750.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2012,msw_landfill,SWE,26760.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2013,msw_landfill,SWE,28000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2014,msw_landfill,SWE,27100.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2015,msw_landfill,SWE,34800.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2016,msw_landfill,SWE,27700.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2017,msw_landfill,SWE,20490.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2018,msw_landfill,SWE,29670.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2019,msw_landfill,SWE,34560.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2020,msw_landfill,SWE,18900.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_B
2021,msw_landfill,SWE,20143.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_E
2022,msw_landfill,SWE,21665.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_E
2023,msw_landfill,SWE,41556.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_B
2024,msw_landfill,SWE,25276.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_B
2014,msw_landfill,THA,12750000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2015,msw_landfill,THA,13396000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2016,msw_landfill,THA,14282000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2017,msw_landfill,THA,13045000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2018,msw_landfill,THA,12742000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2019,msw_landfill,THA,12672000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2020,msw_landfill,THA,12960000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2021,msw_landfill,THA,11940000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
1994,msw_landfill,TUR,16565000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
1995,msw_landfill,TUR,19975080.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
1996,msw_landfill,TUR,21493460.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
1997,msw_landfill,TUR,22981530.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
1998,msw_landfill,TUR,24002250.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
1999,msw_landfill,TUR,23256870.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_E
2000,msw_landfill,TUR,23894070.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_E
2001,msw_landfill,TUR,24471090.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2002,msw_landfill,TUR,24572640.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2003,msw_landfill,TUR,25304580.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2004,msw_landfill,TUR,24407520.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_B
2005,msw_landfill,TUR,25947400.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_E
2006,msw_landfill,TUR,24708670.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
2007,msw_landfill,TUR,25484350.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_E
2008,msw_landfill,TUR,23798000.0,tonnes,"OECD Environment Statistics, Municipal waste: generation and treatment (OECD.ENV.EPI, DSD_MUNW@DF_MUNW)",observed_status_A
