year,series,commodity,value,unit,source,method
1777,fossil_mass_low,coal,0.00570165147195585,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1778,fossil_mass_low,coal,0.005809874148156055,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1779,fossil_mass_low,coal,0.005921071989389112,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1780,fossil_mass_low,coal,0.006051989541566937,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1781,fossil_mass_low,coal,0.0061875440214657065,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1782,fossil_mass_low,coal,0.006319635479395668,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1783,fossil_mass_low,coal,0.006503266735779733,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1784,fossil_mass_low,coal,0.0066589014833899965,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1785,fossil_mass_low,coal,0.006847196728309424,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1786,fossil_mass_low,coal,0.007031046376899974,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1787,fossil_mass_low,coal,0.007187935450429163,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1788,fossil_mass_low,coal,0.0073507192078423,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1789,fossil_mass_low,coal,0.007570710670345922,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1790,fossil_mass_low,coal,0.007774493467290719,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1791,fossil_mass_low,coal,0.007977889790069064,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1792,fossil_mass_low,coal,0.008358062217004865,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1793,fossil_mass_low,coal,0.00849833861845014,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1794,fossil_mass_low,coal,0.008583101855380911,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1795,fossil_mass_low,coal,0.008505193389538519,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1796,fossil_mass_low,coal,0.008431301739514887,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1797,fossil_mass_low,coal,0.008419373256292592,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1798,fossil_mass_low,coal,0.008806552909609258,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1799,fossil_mass_low,coal,0.010475663180522312,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1800,fossil_mass_low,coal,0.012500705868004211,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1801,fossil_mass_low,coal,0.01219110652051286,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1802,fossil_mass_low,coal,0.015363862378607478,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1803,fossil_mass_low,coal,0.011258253929535167,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1804,fossil_mass_low,coal,0.012108447928894853,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1805,fossil_mass_low,coal,0.011911262253594134,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1806,fossil_mass_low,coal,0.012464981781592551,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1807,fossil_mass_low,coal,0.013797453234339032,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1808,fossil_mass_low,coal,0.013529564511457016,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1809,fossil_mass_low,coal,0.013848205220069217,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1810,fossil_mass_low,coal,0.015052029942219446,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1811,fossil_mass_low,coal,0.015312869132376934,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1812,fossil_mass_low,coal,0.01555597510405074,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1813,fossil_mass_low,coal,0.015705234933605722,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1814,fossil_mass_low,coal,0.01609418916652692,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1815,fossil_mass_low,coal,0.016612773085542668,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1816,fossil_mass_low,coal,0.017340484884057754,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1817,fossil_mass_low,coal,0.01878093775250408,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1818,fossil_mass_low,coal,0.019587459789916613,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1819,fossil_mass_low,coal,0.019411433765798184,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1820,fossil_mass_low,coal,0.01933631408839358,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1821,fossil_mass_low,coal,0.019841808195996524,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1822,fossil_mass_low,coal,0.020589739758815732,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1823,fossil_mass_low,coal,0.021480098104980715,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1824,fossil_mass_low,coal,0.02194732555303158,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1825,fossil_mass_low,coal,0.02314685522845426,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1826,fossil_mass_low,coal,0.023395076456329184,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1827,fossil_mass_low,coal,0.02505548153004132,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1828,fossil_mass_low,coal,0.025414979494763165,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1829,fossil_mass_low,coal,0.025272288201484916,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1830,fossil_mass_low,coal,0.033916918726083586,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1831,fossil_mass_low,coal,0.03173010305977773,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1832,fossil_mass_low,coal,0.031288304773375214,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1833,fossil_mass_low,coal,0.03172935564770632,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1834,fossil_mass_low,coal,0.03383101512356502,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1835,fossil_mass_low,coal,0.037122708978092174,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1836,fossil_mass_low,coal,0.04074157875078134,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1837,fossil_mass_low,coal,0.04047665985699694,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1838,fossil_mass_low,coal,0.04034167555989207,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1839,fossil_mass_low,coal,0.04179296342597534,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1840,fossil_mass_low,coal,0.04528246611681125,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1841,fossil_mass_low,coal,0.046561960498833724,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1842,fossil_mass_low,coal,0.04931501417834221,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1843,fossil_mass_low,coal,0.05045103479029776,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1844,fossil_mass_low,coal,0.05410884088241125,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1845,fossil_mass_low,coal,0.05910440290884699,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1846,fossil_mass_low,coal,0.0601061809186956,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1847,fossil_mass_low,coal,0.06509717157318617,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1848,fossil_mass_low,coal,0.06618216882899092,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1849,fossil_mass_low,coal,0.07052887960605554,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1850,fossil_mass_low,coal,0.07502614417697012,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1851,fossil_mass_low,coal,0.07576210380680867,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1852,fossil_mass_low,coal,0.07912242579238639,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1853,fossil_mass_low,coal,0.08279731373774642,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1854,fossil_mass_low,coal,0.09720494450627355,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1855,fossil_mass_low,coal,0.09918101436128857,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1856,fossil_mass_low,coal,0.10603468472245517,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1857,fossil_mass_low,coal,0.10714929641882519,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1858,fossil_mass_low,coal,0.10880966528440536,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1859,fossil_mass_low,coal,0.11530087433110241,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1860,fossil_mass_low,coal,0.12654742846035402,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1861,fossil_mass_low,coal,0.13273107915478788,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1862,fossil_mass_low,coal,0.13514873805131647,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1863,fossil_mass_low,coal,0.14416241862698767,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1864,fossil_mass_low,coal,0.1556627696552986,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1865,fossil_mass_low,coal,0.1652354702483497,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1866,fossil_mass_low,coal,0.17041271248456394,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1867,fossil_mass_low,coal,0.18250009109203727,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1868,fossil_mass_low,coal,0.1875981583400668,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1869,fossil_mass_low,coal,0.19899877959538367,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1870,fossil_mass_low,coal,0.2031430590916714,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1871,fossil_mass_low,coal,0.2159128394035949,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1872,fossil_mass_low,coal,0.23907413481621517,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1873,fossil_mass_low,coal,0.25338006342140174,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1874,fossil_mass_low,coal,0.23722809789154334,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1875,fossil_mass_low,coal,0.2573498810848719,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1876,fossil_mass_low,coal,0.26071700486332383,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1877,fossil_mass_low,coal,0.26497152363819315,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1878,fossil_mass_low,coal,0.26664881504123916,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1879,fossil_mass_low,coal,0.284762788331072,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1880,fossil_mass_low,coal,0.3211832893753907,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1881,fossil_mass_low,coal,0.33186697437226537,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1882,fossil_mass_low,coal,0.3501850182184075,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1883,fossil_mass_low,coal,0.37375771995487334,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1884,fossil_mass_low,coal,0.377303242342933,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1885,fossil_mass_low,coal,0.37903166801335514,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1886,fossil_mass_low,coal,0.38232605956428284,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1887,fossil_mass_low,coal,0.39960837856173687,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1888,fossil_mass_low,coal,0.44191026633939606,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1889,fossil_mass_low,coal,0.4424575320537253,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1890,fossil_mass_low,coal,0.48033111460064337,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1891,fossil_mass_low,coal,0.502773982742061,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1892,fossil_mass_low,coal,0.507611029378135,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1893,fossil_mass_low,coal,0.5003135589925755,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1894,fossil_mass_low,coal,0.5195436464256857,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1895,fossil_mass_low,coal,0.5487092353604806,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1896,fossil_mass_low,coal,0.5660831689357096,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1897,fossil_mass_low,coal,0.5925468476056897,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1898,fossil_mass_low,coal,0.6251928662357265,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1899,fossil_mass_low,coal,0.6830774770173648,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1900,fossil_mass_low,coal,0.7175478069306177,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1901,fossil_mass_low,coal,0.7380191350448982,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1902,fossil_mass_low,coal,0.7547675479853034,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1903,fossil_mass_low,coal,0.824003806046377,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1904,fossil_mass_low,coal,0.8287600529019867,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1905,fossil_mass_low,coal,0.8845830949948928,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1906,fossil_mass_low,coal,0.9244313105056944,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1907,fossil_mass_low,coal,1.051552440809233,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1908,fossil_mass_low,coal,1.0044068799262118,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1909,fossil_mass_low,coal,1.0446325236686844,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1910,fossil_mass_low,coal,1.0945658202857014,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1911,fossil_mass_low,coal,1.1087858563413782,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1912,fossil_mass_low,coal,1.165702289116217,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1913,fossil_mass_low,coal,1.258653437104569,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1914,fossil_mass_low,coal,1.1324476468525606,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1915,fossil_mass_low,coal,1.1084514910127607,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1916,fossil_mass_low,coal,1.1950609794490268,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1917,fossil_mass_low,coal,1.2446531950817925,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1918,fossil_mass_low,coal,1.2257013572332414,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1919,fossil_mass_low,coal,1.0367549647066,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1920,fossil_mass_low,coal,1.1939598451816507,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1921,fossil_mass_low,coal,1.0184411351058804,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1922,fossil_mass_low,coal,1.0570617947037033,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1923,fossil_mass_low,coal,1.2004766949217145,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1924,fossil_mass_low,coal,1.202854008811916,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1925,fossil_mass_low,coal,1.2019869517326545,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1926,fossil_mass_low,coal,1.1754470713338316,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1927,fossil_mass_low,coal,1.2823011662829877,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1928,fossil_mass_low,coal,1.2606456203405854,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1929,fossil_mass_low,coal,1.3430867131401218,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1930,fossil_mass_low,coal,1.2258361307609045,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1931,fossil_mass_low,coal,1.0798391402283782,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1932,fossil_mass_low,coal,0.9613716360739714,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1933,fossil_mass_low,coal,1.0057502797554618,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1934,fossil_mass_low,coal,1.0978572850761517,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1935,fossil_mass_low,coal,1.142792936365161,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1936,fossil_mass_low,coal,1.253076010397451,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1937,fossil_mass_low,coal,1.321022060280823,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1938,fossil_mass_low,coal,1.231299742731694,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1939,fossil_mass_low,coal,1.3095075385330754,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1940,fossil_mass_low,coal,1.4466113773573401,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1941,fossil_mass_low,coal,1.481089035796503,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1942,fossil_mass_low,coal,1.490462471224064,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1943,fossil_mass_low,coal,1.496610145518577,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1944,fossil_mass_low,coal,1.4746646825880814,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1945,fossil_mass_low,coal,1.1433674050584668,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1946,fossil_mass_low,coal,1.2333673513179764,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1947,fossil_mass_low,coal,1.380922383486043,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1948,fossil_mass_low,coal,1.4257340226853479,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1949,fossil_mass_low,coal,1.3520017494244814,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1950,fossil_mass_low,coal,1.4787990723095454,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1951,fossil_mass_low,coal,1.5566241782659738,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1952,fossil_mass_low,coal,1.5360083015718144,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1953,fossil_mass_low,coal,1.5478407882700902,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1954,fossil_mass_low,coal,1.5450108285182873,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1955,fossil_mass_low,coal,1.6717037683136922,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1956,fossil_mass_low,coal,1.756398039424939,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1957,fossil_mass_low,coal,1.7881414899455739,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1958,fossil_mass_low,coal,1.8147737982711571,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1959,fossil_mass_low,coal,1.8881329116674037,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1960,fossil_mass_low,coal,1.9660339860960776,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1961,fossil_mass_low,coal,1.8844184055463238,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1962,fossil_mass_low,coal,1.878473035994695,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1963,fossil_mass_low,coal,1.9468277495312005,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1964,fossil_mass_low,coal,1.9869554178799569,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1965,fossil_mass_low,coal,2.0158738253319717,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1966,fossil_mass_low,coal,2.03908100978763,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1967,fossil_mass_low,coal,2.005499068117025,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1968,fossil_mass_low,coal,2.027525248502127,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1969,fossil_mass_low,coal,2.103224960361624,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1970,fossil_mass_low,coal,2.172052807083073,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1971,fossil_mass_low,coal,2.1725089357858316,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1972,fossil_mass_low,coal,2.1691658530635896,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1973,fossil_mass_low,coal,2.233812434253655,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1974,fossil_mass_low,coal,2.232590872120501,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1975,fossil_mass_low,coal,2.2938099900141786,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1976,fossil_mass_low,coal,2.3730960975256505,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1977,fossil_mass_low,coal,2.4297651906453432,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1978,fossil_mass_low,coal,2.481258646883052,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1979,fossil_mass_low,coal,2.591694897702499,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1980,fossil_mass_low,coal,2.6622465964355957,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1981,fossil_mass_low,coal,2.6462204770326108,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1982,fossil_mass_low,coal,2.693502580686964,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1983,fossil_mass_low,coal,2.7705850064031226,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1984,fossil_mass_low,coal,2.8913586236336197,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1985,fossil_mass_low,coal,3.1043038395865414,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1986,fossil_mass_low,coal,3.148760506075344,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1987,fossil_mass_low,coal,3.2584382399798764,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1988,fossil_mass_low,coal,3.367900832405897,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1989,fossil_mass_low,coal,3.3646110754958616,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1990,fossil_mass_low,coal,3.300576039363957,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1991,fossil_mass_low,coal,3.2679135269769644,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1992,fossil_mass_low,coal,3.1867630669431195,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1993,fossil_mass_low,coal,3.2282516949217146,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1994,fossil_mass_low,coal,3.2449143281295263,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1995,fossil_mass_low,coal,3.338176782964646,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1996,fossil_mass_low,coal,3.421464003399754,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1997,fossil_mass_low,coal,3.402535431372251,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1998,fossil_mass_low,coal,3.311710494641197,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1999,fossil_mass_low,coal,3.357481986644917,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2000,fossil_mass_low,coal,3.48994468426509,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2001,fossil_mass_low,coal,3.5096842182092605,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2002,fossil_mass_low,coal,3.6704302113030356,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2003,fossil_mass_low,coal,3.989208415151008,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2004,fossil_mass_low,coal,4.121396934505207,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2005,fossil_mass_low,coal,4.382518043465005,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2006,fossil_mass_low,coal,4.62558430892016,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2007,fossil_mass_low,coal,4.8497749211043875,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2008,fossil_mass_low,coal,5.011841567316636,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2009,fossil_mass_low,coal,4.956006093256903,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2010,fossil_mass_low,coal,5.3047670296373095,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2011,fossil_mass_low,coal,5.60434134206394,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2012,fossil_mass_low,coal,5.666687731160337,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2013,fossil_mass_low,coal,5.699218340371687,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2014,fossil_mass_low,coal,5.722746254554603,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2015,fossil_mass_low,coal,5.585586975744365,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2016,fossil_mass_low,coal,5.459038699251445,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2017,fossil_mass_low,coal,5.524281525086519,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2018,fossil_mass_low,coal,5.626627265866785,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2019,fossil_mass_low,coal,5.6038592136356025,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2020,fossil_mass_low,coal,5.437713072279055,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2021,fossil_mass_low,coal,5.705353233957893,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2022,fossil_mass_low,coal,5.888271992438219,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2023,fossil_mass_low,coal,5.959619676642325,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
2024,fossil_mass_low,coal,6.023986611376214,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1882,fossil_mass_low,gas,5.891938250428817e-05,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1883,fossil_mass_low,gas,0.00013616745283018866,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1884,fossil_mass_low,gas,0.0004189822755860492,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1885,fossil_mass_low,gas,0.0013276500857632933,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1886,fossil_mass_low,gas,0.0027430245854774154,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1887,fossil_mass_low,gas,0.0042120811892510015,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1888,fossil_mass_low,gas,0.005994065180102916,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1889,fossil_mass_low,gas,0.004369199542595769,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1890,fossil_mass_low,gas,0.004176691323613493,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1891,fossil_mass_low,gas,0.0031973584905660374,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1892,fossil_mass_low,gas,0.0027783762149799886,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1893,fossil_mass_low,gas,0.002604236706689537,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1894,fossil_mass_low,gas,0.0023934569754145226,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1895,fossil_mass_low,gas,0.002516492995997713,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1896,fossil_mass_low,gas,0.0024470997712978844,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
1897,fossil_mass_low,gas,0.0026042177672955975,Gt,gcb2025v15+ipcc2006_v2_ch1,derived
