year,series,category,value,unit,source,method
1976,out_ecological_cycling,total,10.63938891,Gt/yr,haas2020,observed
1977,out_ecological_cycling,total,10.80893627,Gt/yr,haas2020,observed
1978,out_ecological_cycling,total,11.32366423,Gt/yr,haas2020,observed
1979,out_ecological_cycling,total,11.47779752,Gt/yr,haas2020,observed
1980,out_ecological_cycling,total,11.59490046,Gt/yr,haas2020,observed
1981,out_ecological_cycling,total,12.03663556,Gt/yr,haas2020,observed
1982,out_ecological_cycling,total,12.36629739,Gt/yr,haas2020,observed
1983,out_ecological_cycling,total,12.1414197,Gt/yr,haas2020,observed
1984,out_ecological_cycling,total,12.54461568,Gt/yr,haas2020,observed
1985,out_ecological_cycling,total,12.70345336,Gt/yr,haas2020,observed
1986,out_ecological_cycling,total,12.72392729,Gt/yr,haas2020,observed
1987,out_ecological_cycling,total,12.66864162,Gt/yr,haas2020,observed
1988,out_ecological_cycling,total,12.71228899,Gt/yr,haas2020,observed
1989,out_ecological_cycling,total,13.14651329,Gt/yr,haas2020,observed
1990,out_ecological_cycling,total,12.89530889,Gt/yr,haas2020,observed
1991,out_ecological_cycling,total,12.50169409,Gt/yr,haas2020,observed
1992,out_ecological_cycling,total,12.42581013,Gt/yr,haas2020,observed
1993,out_ecological_cycling,total,11.98339175,Gt/yr,haas2020,observed
1994,out_ecological_cycling,total,12.08830731,Gt/yr,haas2020,observed
1995,out_ecological_cycling,total,12.13288607,Gt/yr,haas2020,observed
1996,out_ecological_cycling,total,12.61622968,Gt/yr,haas2020,observed
1997,out_ecological_cycling,total,11.20564821,Gt/yr,haas2020,observed
1998,out_ecological_cycling,total,12.86589085,Gt/yr,haas2020,observed
1999,out_ecological_cycling,total,13.1406232,Gt/yr,haas2020,observed
2000,out_ecological_cycling,total,13.42086776,Gt/yr,haas2020,observed
2001,out_ecological_cycling,total,13.5598514,Gt/yr,haas2020,observed
2002,out_ecological_cycling,total,13.49236799,Gt/yr,haas2020,observed
2003,out_ecological_cycling,total,14.01823607,Gt/yr,haas2020,observed
2004,out_ecological_cycling,total,14.55746701,Gt/yr,haas2020,observed
2005,out_ecological_cycling,total,14.92032777,Gt/yr,haas2020,observed
2006,out_ecological_cycling,total,14.95265048,Gt/yr,haas2020,observed
2007,out_ecological_cycling,total,16.37878748,Gt/yr,haas2020,observed
2008,out_ecological_cycling,total,17.03725133,Gt/yr,haas2020,observed
2009,out_ecological_cycling,total,16.86764013,Gt/yr,haas2020,observed
2010,out_ecological_cycling,total,17.39958787,Gt/yr,haas2020,observed
2011,out_ecological_cycling,total,18.02129642,Gt/yr,haas2020,observed
2012,out_ecological_cycling,total,18.22296068,Gt/yr,haas2020,observed
2013,out_ecological_cycling,total,19.10757306,Gt/yr,haas2020,observed
2014,out_ecological_cycling,total,19.17294716,Gt/yr,haas2020,observed
2015,out_ecological_cycling,total,19.07037626,Gt/yr,haas2020,observed
1900,out_emissions,biomass,0.9629302058,Gt/yr,haas2020,observed
1901,out_emissions,biomass,0.9726643759,Gt/yr,haas2020,observed
1902,out_emissions,biomass,0.9823985181,Gt/yr,haas2020,observed
1903,out_emissions,biomass,0.9921326326,Gt/yr,haas2020,observed
1904,out_emissions,biomass,1.001866719,Gt/yr,haas2020,observed
1905,out_emissions,biomass,1.011600778,Gt/yr,haas2020,observed
1906,out_emissions,biomass,1.021334809,Gt/yr,haas2020,observed
1907,out_emissions,biomass,1.031068812,Gt/yr,haas2020,observed
1908,out_emissions,biomass,1.040802788,Gt/yr,haas2020,observed
1909,out_emissions,biomass,1.050536735,Gt/yr,haas2020,observed
1910,out_emissions,biomass,1.060270655,Gt/yr,haas2020,observed
1911,out_emissions,biomass,1.072864807,Gt/yr,haas2020,observed
1912,out_emissions,biomass,1.08546926,Gt/yr,haas2020,observed
1913,out_emissions,biomass,1.098084016,Gt/yr,haas2020,observed
1914,out_emissions,biomass,1.110709074,Gt/yr,haas2020,observed
1915,out_emissions,biomass,1.123344433,Gt/yr,haas2020,observed
1916,out_emissions,biomass,1.135990095,Gt/yr,haas2020,observed
1917,out_emissions,biomass,1.148646058,Gt/yr,haas2020,observed
1918,out_emissions,biomass,1.161312323,Gt/yr,haas2020,observed
1919,out_emissions,biomass,1.173988891,Gt/yr,haas2020,observed
1920,out_emissions,biomass,1.18667576,Gt/yr,haas2020,observed
1921,out_emissions,biomass,1.200133013,Gt/yr,haas2020,observed
1922,out_emissions,biomass,1.213600629,Gt/yr,haas2020,observed
1923,out_emissions,biomass,1.22707861,Gt/yr,haas2020,observed
1924,out_emissions,biomass,1.240566955,Gt/yr,haas2020,observed
1925,out_emissions,biomass,1.254065665,Gt/yr,haas2020,observed
1926,out_emissions,biomass,1.267574739,Gt/yr,haas2020,observed
1927,out_emissions,biomass,1.281094177,Gt/yr,haas2020,observed
1928,out_emissions,biomass,1.294623979,Gt/yr,haas2020,observed
1929,out_emissions,biomass,1.308164145,Gt/yr,haas2020,observed
1930,out_emissions,biomass,1.321714676,Gt/yr,haas2020,observed
1931,out_emissions,biomass,1.329219452,Gt/yr,haas2020,observed
1932,out_emissions,biomass,1.336724963,Gt/yr,haas2020,observed
1933,out_emissions,biomass,1.344231208,Gt/yr,haas2020,observed
1934,out_emissions,biomass,1.351738188,Gt/yr,haas2020,observed
1935,out_emissions,biomass,1.359245903,Gt/yr,haas2020,observed
1936,out_emissions,biomass,1.366754353,Gt/yr,haas2020,observed
1937,out_emissions,biomass,1.374263538,Gt/yr,haas2020,observed
1938,out_emissions,biomass,1.381773457,Gt/yr,haas2020,observed
1939,out_emissions,biomass,1.389284112,Gt/yr,haas2020,observed
1940,out_emissions,biomass,1.396795501,Gt/yr,haas2020,observed
1941,out_emissions,biomass,1.404335924,Gt/yr,haas2020,observed
1942,out_emissions,biomass,1.411876694,Gt/yr,haas2020,observed
1943,out_emissions,biomass,1.41941781,Gt/yr,haas2020,observed
1944,out_emissions,biomass,1.426959272,Gt/yr,haas2020,observed
1945,out_emissions,biomass,1.43450108,Gt/yr,haas2020,observed
1946,out_emissions,biomass,1.442043234,Gt/yr,haas2020,observed
1947,out_emissions,biomass,1.449585734,Gt/yr,haas2020,observed
1948,out_emissions,biomass,1.45712858,Gt/yr,haas2020,observed
1949,out_emissions,biomass,1.464671773,Gt/yr,haas2020,observed
1950,out_emissions,biomass,1.472215311,Gt/yr,haas2020,observed
1951,out_emissions,biomass,1.481200819,Gt/yr,haas2020,observed
1952,out_emissions,biomass,1.489998953,Gt/yr,haas2020,observed
1953,out_emissions,biomass,1.498659068,Gt/yr,haas2020,observed
1954,out_emissions,biomass,1.507222576,Gt/yr,haas2020,observed
1955,out_emissions,biomass,1.515722882,Gt/yr,haas2020,observed
1956,out_emissions,biomass,1.524185161,Gt/yr,haas2020,observed
1957,out_emissions,biomass,1.532626586,Gt/yr,haas2020,observed
1958,out_emissions,biomass,1.541057162,Gt/yr,haas2020,observed
1959,out_emissions,biomass,1.549481005,Gt/yr,haas2020,observed
1960,out_emissions,biomass,1.557900385,Gt/yr,haas2020,observed
1961,out_emissions,biomass,1.565027018,Gt/yr,haas2020,observed
1962,out_emissions,biomass,1.586449197,Gt/yr,haas2020,observed
1963,out_emissions,biomass,1.604071958,Gt/yr,haas2020,observed
1964,out_emissions,biomass,1.644817022,Gt/yr,haas2020,observed
1965,out_emissions,biomass,1.685206591,Gt/yr,haas2020,observed
1966,out_emissions,biomass,1.73128243,Gt/yr,haas2020,observed
1967,out_emissions,biomass,1.765970756,Gt/yr,haas2020,observed
1968,out_emissions,biomass,1.802610656,Gt/yr,haas2020,observed
1969,out_emissions,biomass,1.833306721,Gt/yr,haas2020,observed
1970,out_emissions,biomass,1.870784221,Gt/yr,haas2020,observed
1971,out_emissions,biomass,1.904788404,Gt/yr,haas2020,observed
1972,out_emissions,biomass,1.938299198,Gt/yr,haas2020,observed
1973,out_emissions,biomass,1.972263113,Gt/yr,haas2020,observed
1974,out_emissions,biomass,2.009262489,Gt/yr,haas2020,observed
1975,out_emissions,biomass,2.020579535,Gt/yr,haas2020,observed
1976,out_emissions,biomass,2.050719368,Gt/yr,haas2020,observed
1977,out_emissions,biomass,2.076480556,Gt/yr,haas2020,observed
1978,out_emissions,biomass,2.104555065,Gt/yr,haas2020,observed
1979,out_emissions,biomass,2.138157272,Gt/yr,haas2020,observed
1980,out_emissions,biomass,2.162295637,Gt/yr,haas2020,observed
1981,out_emissions,biomass,2.187716807,Gt/yr,haas2020,observed
1982,out_emissions,biomass,2.221122452,Gt/yr,haas2020,observed
1983,out_emissions,biomass,2.253792917,Gt/yr,haas2020,observed
1984,out_emissions,biomass,2.277275997,Gt/yr,haas2020,observed
1985,out_emissions,biomass,2.303559259,Gt/yr,haas2020,observed
1986,out_emissions,biomass,2.335373989,Gt/yr,haas2020,observed
1987,out_emissions,biomass,2.35906405,Gt/yr,haas2020,observed
1988,out_emissions,biomass,2.384927982,Gt/yr,haas2020,observed
1989,out_emissions,biomass,2.423924006,Gt/yr,haas2020,observed
1990,out_emissions,biomass,2.457255229,Gt/yr,haas2020,observed
1991,out_emissions,biomass,2.468337715,Gt/yr,haas2020,observed
1992,out_emissions,biomass,2.466142183,Gt/yr,haas2020,observed
1993,out_emissions,biomass,2.452713432,Gt/yr,haas2020,observed
1994,out_emissions,biomass,2.474844688,Gt/yr,haas2020,observed
1995,out_emissions,biomass,2.487418122,Gt/yr,haas2020,observed
1996,out_emissions,biomass,2.501967175,Gt/yr,haas2020,observed
1997,out_emissions,biomass,2.498632241,Gt/yr,haas2020,observed
1998,out_emissions,biomass,2.500062651,Gt/yr,haas2020,observed
1999,out_emissions,biomass,2.525724509,Gt/yr,haas2020,observed
2000,out_emissions,biomass,2.539399133,Gt/yr,haas2020,observed
2001,out_emissions,biomass,2.5585585,Gt/yr,haas2020,observed
2002,out_emissions,biomass,2.596036842,Gt/yr,haas2020,observed
2003,out_emissions,biomass,2.620469183,Gt/yr,haas2020,observed
2004,out_emissions,biomass,2.670977896,Gt/yr,haas2020,observed
2005,out_emissions,biomass,2.714775337,Gt/yr,haas2020,observed
2006,out_emissions,biomass,2.763906234,Gt/yr,haas2020,observed
2007,out_emissions,biomass,2.82214251,Gt/yr,haas2020,observed
2008,out_emissions,biomass,2.865236504,Gt/yr,haas2020,observed
2009,out_emissions,biomass,2.878309123,Gt/yr,haas2020,observed
2010,out_emissions,biomass,2.922874415,Gt/yr,haas2020,observed
2011,out_emissions,biomass,2.954329759,Gt/yr,haas2020,observed
2012,out_emissions,biomass,2.971943716,Gt/yr,haas2020,observed
2013,out_emissions,biomass,3.009780743,Gt/yr,haas2020,observed
2014,out_emissions,biomass,3.052699469,Gt/yr,haas2020,observed
2015,out_emissions,biomass,3.12026652,Gt/yr,haas2020,observed
1900,out_emissions,fossil,0.5064738892,Gt/yr,haas2020,observed
1901,out_emissions,fossil,0.5213562006,Gt/yr,haas2020,observed
1902,out_emissions,fossil,0.5334897666,Gt/yr,haas2020,observed
1903,out_emissions,fossil,0.5848555239,Gt/yr,haas2020,observed
1904,out_emissions,fossil,0.5918197767,Gt/yr,haas2020,observed
1905,out_emissions,fossil,0.6251880691,Gt/yr,haas2020,observed
1906,out_emissions,fossil,0.6734524634,Gt/yr,haas2020,observed
1907,out_emissions,fossil,0.746698992,Gt/yr,haas2020,observed
1908,out_emissions,fossil,0.7122428193,Gt/yr,haas2020,observed
1909,out_emissions,fossil,0.7439488122,Gt/yr,haas2020,observed
1910,out_emissions,fossil,0.779315985,Gt/yr,haas2020,observed
1911,out_emissions,fossil,0.7963995273,Gt/yr,haas2020,observed
1912,out_emissions,fossil,0.8390486797,Gt/yr,haas2020,observed
1913,out_emissions,fossil,0.9004665808,Gt/yr,haas2020,observed
1914,out_emissions,fossil,0.8128643658,Gt/yr,haas2020,observed
1915,out_emissions,fossil,0.8063498218,Gt/yr,haas2020,observed
1916,out_emissions,fossil,0.8682653348,Gt/yr,haas2020,observed
1917,out_emissions,fossil,0.917633921,Gt/yr,haas2020,observed
1918,out_emissions,fossil,0.9042306186,Gt/yr,haas2020,observed
1919,out_emissions,fossil,0.8027393474,Gt/yr,haas2020,observed
1920,out_emissions,fossil,0.9264089392,Gt/yr,haas2020,observed
1921,out_emissions,fossil,0.7994251795,Gt/yr,haas2020,observed
1922,out_emissions,fossil,0.8568564089,Gt/yr,haas2020,observed
1923,out_emissions,fossil,0.9763196862,Gt/yr,haas2020,observed
1924,out_emissions,fossil,0.9679716188,Gt/yr,haas2020,observed
1925,out_emissions,fossil,0.9754199756,Gt/yr,haas2020,observed
1926,out_emissions,fossil,0.9758858449,Gt/yr,haas2020,observed
1927,out_emissions,fossil,1.045155035,Gt/yr,haas2020,observed
1928,out_emissions,fossil,1.13345143,Gt/yr,haas2020,observed
1929,out_emissions,fossil,1.138277391,Gt/yr,haas2020,observed
1930,out_emissions,fossil,1.0507732,Gt/yr,haas2020,observed
1931,out_emissions,fossil,0.9413666967,Gt/yr,haas2020,observed
1932,out_emissions,fossil,0.8495129546,Gt/yr,haas2020,observed
1933,out_emissions,fossil,0.8958525386,Gt/yr,haas2020,observed
1934,out_emissions,fossil,0.9768617635,Gt/yr,haas2020,observed
1935,out_emissions,fossil,1.030409658,Gt/yr,haas2020,observed
1936,out_emissions,fossil,1.130233715,Gt/yr,haas2020,observed
1937,out_emissions,fossil,1.210509051,Gt/yr,haas2020,observed
1938,out_emissions,fossil,1.092403526,Gt/yr,haas2020,observed
1939,out_emissions,fossil,1.218722678,Gt/yr,haas2020,observed
1940,out_emissions,fossil,1.333468919,Gt/yr,haas2020,observed
1941,out_emissions,fossil,1.378222297,Gt/yr,haas2020,observed
1942,out_emissions,fossil,1.387469332,Gt/yr,haas2020,observed
1943,out_emissions,fossil,1.434556207,Gt/yr,haas2020,observed
1944,out_emissions,fossil,1.44009597,Gt/yr,haas2020,observed
1945,out_emissions,fossil,1.1988236,Gt/yr,haas2020,observed
1946,out_emissions,fossil,1.279743392,Gt/yr,haas2020,observed
1947,out_emissions,fossil,1.435124694,Gt/yr,haas2020,observed
1948,out_emissions,fossil,1.519201354,Gt/yr,haas2020,observed
1949,out_emissions,fossil,1.476459645,Gt/yr,haas2020,observed
1950,out_emissions,fossil,1.612835354,Gt/yr,haas2020,observed
1951,out_emissions,fossil,1.728484891,Gt/yr,haas2020,observed
1952,out_emissions,fossil,1.765691866,Gt/yr,haas2020,observed
1953,out_emissions,fossil,1.801807528,Gt/yr,haas2020,observed
1954,out_emissions,fossil,1.840057615,Gt/yr,haas2020,observed
1955,out_emissions,fossil,2.008990559,Gt/yr,haas2020,observed
1956,out_emissions,fossil,2.135517927,Gt/yr,haas2020,observed
1957,out_emissions,fossil,2.226425465,Gt/yr,haas2020,observed
1958,out_emissions,fossil,2.343920144,Gt/yr,haas2020,observed
1959,out_emissions,fossil,2.482201135,Gt/yr,haas2020,observed
1960,out_emissions,fossil,2.668139158,Gt/yr,haas2020,observed
1961,out_emissions,fossil,2.720303326,Gt/yr,haas2020,observed
1962,out_emissions,fossil,2.892807883,Gt/yr,haas2020,observed
1963,out_emissions,fossil,3.121799906,Gt/yr,haas2020,observed
1964,out_emissions,fossil,3.301151438,Gt/yr,haas2020,observed
1965,out_emissions,fossil,3.281264252,Gt/yr,haas2020,observed
1966,out_emissions,fossil,3.443960947,Gt/yr,haas2020,observed
1967,out_emissions,fossil,3.502543022,Gt/yr,haas2020,observed
1968,out_emissions,fossil,3.72421153,Gt/yr,haas2020,observed
1969,out_emissions,fossil,3.876911045,Gt/yr,haas2020,observed
1970,out_emissions,fossil,4.059955501,Gt/yr,haas2020,observed
1971,out_emissions,fossil,4.227618046,Gt/yr,haas2020,observed
1972,out_emissions,fossil,4.388028546,Gt/yr,haas2020,observed
1973,out_emissions,fossil,4.616310479,Gt/yr,haas2020,observed
1974,out_emissions,fossil,4.64664847,Gt/yr,haas2020,observed
1975,out_emissions,fossil,4.647490999,Gt/yr,haas2020,observed
1976,out_emissions,fossil,4.885890984,Gt/yr,haas2020,observed
1977,out_emissions,fossil,5.053138641,Gt/yr,haas2020,observed
1978,out_emissions,fossil,5.107614306,Gt/yr,haas2020,observed
1979,out_emissions,fossil,5.335141267,Gt/yr,haas2020,observed
1980,out_emissions,fossil,5.282088119,Gt/yr,haas2020,observed
1981,out_emissions,fossil,5.16558887,Gt/yr,haas2020,observed
1982,out_emissions,fossil,5.2350079,Gt/yr,haas2020,observed
1983,out_emissions,fossil,5.232913897,Gt/yr,haas2020,observed
1984,out_emissions,fossil,5.458926486,Gt/yr,haas2020,observed
1985,out_emissions,fossil,5.430808545,Gt/yr,haas2020,observed
1986,out_emissions,fossil,5.58723812,Gt/yr,haas2020,observed
1987,out_emissions,fossil,5.689740507,Gt/yr,haas2020,observed
1988,out_emissions,fossil,5.855505516,Gt/yr,haas2020,observed
1989,out_emissions,fossil,5.960920574,Gt/yr,haas2020,observed
1990,out_emissions,fossil,5.955630795,Gt/yr,haas2020,observed
1991,out_emissions,fossil,5.875115915,Gt/yr,haas2020,observed
1992,out_emissions,fossil,5.801999766,Gt/yr,haas2020,observed
1993,out_emissions,fossil,5.794354741,Gt/yr,haas2020,observed
1994,out_emissions,fossil,5.86782697,Gt/yr,haas2020,observed
1995,out_emissions,fossil,5.999105743,Gt/yr,haas2020,observed
1996,out_emissions,fossil,6.140984548,Gt/yr,haas2020,observed
1997,out_emissions,fossil,6.187613365,Gt/yr,haas2020,observed
1998,out_emissions,fossil,6.246281466,Gt/yr,haas2020,observed
1999,out_emissions,fossil,6.180214219,Gt/yr,haas2020,observed
2000,out_emissions,fossil,6.381795782,Gt/yr,haas2020,observed
2001,out_emissions,fossil,6.527116106,Gt/yr,haas2020,observed
2002,out_emissions,fossil,6.547133672,Gt/yr,haas2020,observed
2003,out_emissions,fossil,6.897067982,Gt/yr,haas2020,observed
2004,out_emissions,fossil,7.253205564,Gt/yr,haas2020,observed
2005,out_emissions,fossil,7.526113736,Gt/yr,haas2020,observed
2006,out_emissions,fossil,7.751009245,Gt/yr,haas2020,observed
2007,out_emissions,fossil,7.872559857,Gt/yr,haas2020,observed
2008,out_emissions,fossil,8.084322142,Gt/yr,haas2020,observed
2009,out_emissions,fossil,8.006127408,Gt/yr,haas2020,observed
2010,out_emissions,fossil,8.356152237,Gt/yr,haas2020,observed
2011,out_emissions,fossil,8.742658515,Gt/yr,haas2020,observed
2012,out_emissions,fossil,8.891929443,Gt/yr,haas2020,observed
2013,out_emissions,fossil,9.002671498,Gt/yr,haas2020,observed
2014,out_emissions,fossil,9.045259218,Gt/yr,haas2020,observed
2015,out_emissions,fossil,9.073748491,Gt/yr,haas2020,observed
1900,out_emissions,metals,0,Gt/yr,haas2020,observed
1901,out_emissions,metals,0,Gt/yr,haas2020,observed
1902,out_emissions,metals,0,Gt/yr,haas2020,observed
1903,out_emissions,metals,0,Gt/yr,haas2020,observed
1904,out_emissions,metals,0,Gt/yr,haas2020,observed
1905,out_emissions,metals,0,Gt/yr,haas2020,observed
1906,out_emissions,metals,0,Gt/yr,haas2020,observed
1907,out_emissions,metals,0,Gt/yr,haas2020,observed
1908,out_emissions,metals,0,Gt/yr,haas2020,observed
1909,out_emissions,metals,0,Gt/yr,haas2020,observed
1910,out_emissions,metals,0,Gt/yr,haas2020,observed
1911,out_emissions,metals,0,Gt/yr,haas2020,observed
1912,out_emissions,metals,0,Gt/yr,haas2020,observed
1913,out_emissions,metals,0,Gt/yr,haas2020,observed
1914,out_emissions,metals,0,Gt/yr,haas2020,observed
1915,out_emissions,metals,0,Gt/yr,haas2020,observed
1916,out_emissions,metals,0,Gt/yr,haas2020,observed
1917,out_emissions,metals,0,Gt/yr,haas2020,observed
1918,out_emissions,metals,0,Gt/yr,haas2020,observed
1919,out_emissions,metals,0,Gt/yr,haas2020,observed
1920,out_emissions,metals,0,Gt/yr,haas2020,observed
1921,out_emissions,metals,0,Gt/yr,haas2020,observed
1922,out_emissions,metals,0,Gt/yr,haas2020,observed
1923,out_emissions,metals,0,Gt/yr,haas2020,observed
1924,out_emissions,metals,0,Gt/yr,haas2020,observed
1925,out_emissions,metals,0,Gt/yr,haas2020,observed
1926,out_emissions,metals,0,Gt/yr,haas2020,observed
1927,out_emissions,metals,0,Gt/yr,haas2020,observed
1928,out_emissions,metals,0,Gt/yr,haas2020,observed
1929,out_emissions,metals,0,Gt/yr,haas2020,observed
1930,out_emissions,metals,0,Gt/yr,haas2020,observed
1931,out_emissions,metals,0,Gt/yr,haas2020,observed
1932,out_emissions,metals,0,Gt/yr,haas2020,observed
1933,out_emissions,metals,0,Gt/yr,haas2020,observed
1934,out_emissions,metals,0,Gt/yr,haas2020,observed
1935,out_emissions,metals,0,Gt/yr,haas2020,observed
1936,out_emissions,metals,0,Gt/yr,haas2020,observed
1937,out_emissions,metals,0,Gt/yr,haas2020,observed
1938,out_emissions,metals,0,Gt/yr,haas2020,observed
1939,out_emissions,metals,0,Gt/yr,haas2020,observed
1940,out_emissions,metals,0,Gt/yr,haas2020,observed
1941,out_emissions,metals,0,Gt/yr,haas2020,observed
1942,out_emissions,metals,0,Gt/yr,haas2020,observed
1943,out_emissions,metals,0,Gt/yr,haas2020,observed
1944,out_emissions,metals,0,Gt/yr,haas2020,observed
1945,out_emissions,metals,0,Gt/yr,haas2020,observed
1946,out_emissions,metals,0,Gt/yr,haas2020,observed
1947,out_emissions,metals,0,Gt/yr,haas2020,observed
1948,out_emissions,metals,0,Gt/yr,haas2020,observed
1949,out_emissions,metals,0,Gt/yr,haas2020,observed
1950,out_emissions,metals,0,Gt/yr,haas2020,observed
1951,out_emissions,metals,0,Gt/yr,haas2020,observed
1952,out_emissions,metals,0,Gt/yr,haas2020,observed
1953,out_emissions,metals,0,Gt/yr,haas2020,observed
1954,out_emissions,metals,0,Gt/yr,haas2020,observed
1955,out_emissions,metals,0,Gt/yr,haas2020,observed
1956,out_emissions,metals,0,Gt/yr,haas2020,observed
1957,out_emissions,metals,0,Gt/yr,haas2020,observed
1958,out_emissions,metals,0,Gt/yr,haas2020,observed
1959,out_emissions,metals,0,Gt/yr,haas2020,observed
1960,out_emissions,metals,0,Gt/yr,haas2020,observed
1961,out_emissions,metals,0,Gt/yr,haas2020,observed
1962,out_emissions,metals,0,Gt/yr,haas2020,observed
1963,out_emissions,metals,0,Gt/yr,haas2020,observed
1964,out_emissions,metals,0,Gt/yr,haas2020,observed
1965,out_emissions,metals,0,Gt/yr,haas2020,observed
1966,out_emissions,metals,0,Gt/yr,haas2020,observed
1967,out_emissions,metals,0,Gt/yr,haas2020,observed
1968,out_emissions,metals,0,Gt/yr,haas2020,observed
1969,out_emissions,metals,0,Gt/yr,haas2020,observed
1970,out_emissions,metals,0,Gt/yr,haas2020,observed
1971,out_emissions,metals,0,Gt/yr,haas2020,observed
1972,out_emissions,metals,0,Gt/yr,haas2020,observed
1973,out_emissions,metals,0,Gt/yr,haas2020,observed
1974,out_emissions,metals,0,Gt/yr,haas2020,observed
1975,out_emissions,metals,0,Gt/yr,haas2020,observed
1976,out_emissions,metals,0,Gt/yr,haas2020,observed
1977,out_emissions,metals,0,Gt/yr,haas2020,observed
1978,out_emissions,metals,0,Gt/yr,haas2020,observed
1979,out_emissions,metals,0,Gt/yr,haas2020,observed
1980,out_emissions,metals,0,Gt/yr,haas2020,observed
1981,out_emissions,metals,0,Gt/yr,haas2020,observed
1982,out_emissions,metals,0,Gt/yr,haas2020,observed
1983,out_emissions,metals,0,Gt/yr,haas2020,observed
1984,out_emissions,metals,0,Gt/yr,haas2020,observed
1985,out_emissions,metals,0,Gt/yr,haas2020,observed
1986,out_emissions,metals,0,Gt/yr,haas2020,observed
1987,out_emissions,metals,0,Gt/yr,haas2020,observed
1988,out_emissions,metals,0,Gt/yr,haas2020,observed
1989,out_emissions,metals,0,Gt/yr,haas2020,observed
1990,out_emissions,metals,0,Gt/yr,haas2020,observed
1991,out_emissions,metals,0,Gt/yr,haas2020,observed
1992,out_emissions,metals,0,Gt/yr,haas2020,observed
1993,out_emissions,metals,0,Gt/yr,haas2020,observed
1994,out_emissions,metals,0,Gt/yr,haas2020,observed
1995,out_emissions,metals,0,Gt/yr,haas2020,observed
1996,out_emissions,metals,0,Gt/yr,haas2020,observed
1997,out_emissions,metals,0,Gt/yr,haas2020,observed
1998,out_emissions,metals,0,Gt/yr,haas2020,observed
1999,out_emissions,metals,0,Gt/yr,haas2020,observed
2000,out_emissions,metals,0,Gt/yr,haas2020,observed
2001,out_emissions,metals,0,Gt/yr,haas2020,observed
2002,out_emissions,metals,0,Gt/yr,haas2020,observed
2003,out_emissions,metals,0,Gt/yr,haas2020,observed
2004,out_emissions,metals,0,Gt/yr,haas2020,observed
2005,out_emissions,metals,0,Gt/yr,haas2020,observed
2006,out_emissions,metals,0,Gt/yr,haas2020,observed
2007,out_emissions,metals,0,Gt/yr,haas2020,observed
2008,out_emissions,metals,0,Gt/yr,haas2020,observed
2009,out_emissions,metals,0,Gt/yr,haas2020,observed
2010,out_emissions,metals,0,Gt/yr,haas2020,observed
2011,out_emissions,metals,0,Gt/yr,haas2020,observed
2012,out_emissions,metals,0,Gt/yr,haas2020,observed
2013,out_emissions,metals,0,Gt/yr,haas2020,observed
2014,out_emissions,metals,0,Gt/yr,haas2020,observed
2015,out_emissions,metals,0,Gt/yr,haas2020,observed
1900,out_emissions,non_metallic_minerals,0.0077,Gt/yr,haas2020,observed
1901,out_emissions,non_metallic_minerals,0.0088,Gt/yr,haas2020,observed
1902,out_emissions,non_metallic_minerals,0.0099,Gt/yr,haas2020,observed
1903,out_emissions,non_metallic_minerals,0.011,Gt/yr,haas2020,observed
1904,out_emissions,non_metallic_minerals,0.0121,Gt/yr,haas2020,observed
1905,out_emissions,non_metallic_minerals,0.0132,Gt/yr,haas2020,observed
1906,out_emissions,non_metallic_minerals,0.0143,Gt/yr,haas2020,observed
1907,out_emissions,non_metallic_minerals,0.0154,Gt/yr,haas2020,observed
1908,out_emissions,non_metallic_minerals,0.0165,Gt/yr,haas2020,observed
1909,out_emissions,non_metallic_minerals,0.0176,Gt/yr,haas2020,observed
1910,out_emissions,non_metallic_minerals,0.0187,Gt/yr,haas2020,observed
1911,out_emissions,non_metallic_minerals,0.0198,Gt/yr,haas2020,observed
1912,out_emissions,non_metallic_minerals,0.0209,Gt/yr,haas2020,observed
1913,out_emissions,non_metallic_minerals,0.022,Gt/yr,haas2020,observed
1914,out_emissions,non_metallic_minerals,0.02006583333,Gt/yr,haas2020,observed
1915,out_emissions,non_metallic_minerals,0.01813166667,Gt/yr,haas2020,observed
1916,out_emissions,non_metallic_minerals,0.0161975,Gt/yr,haas2020,observed
1917,out_emissions,non_metallic_minerals,0.01426333333,Gt/yr,haas2020,observed
1918,out_emissions,non_metallic_minerals,0.01232916667,Gt/yr,haas2020,observed
1919,out_emissions,non_metallic_minerals,0.010395,Gt/yr,haas2020,observed
1920,out_emissions,non_metallic_minerals,0.0143,Gt/yr,haas2020,observed
1921,out_emissions,non_metallic_minerals,0.014025,Gt/yr,haas2020,observed
1922,out_emissions,non_metallic_minerals,0.020405,Gt/yr,haas2020,observed
1923,out_emissions,non_metallic_minerals,0.02068,Gt/yr,haas2020,observed
1924,out_emissions,non_metallic_minerals,0.02596,Gt/yr,haas2020,observed
1925,out_emissions,non_metallic_minerals,0.031075,Gt/yr,haas2020,observed
1926,out_emissions,non_metallic_minerals,0.03432,Gt/yr,haas2020,observed
1927,out_emissions,non_metallic_minerals,0.03729,Gt/yr,haas2020,observed
1928,out_emissions,non_metallic_minerals,0.03971,Gt/yr,haas2020,observed
1929,out_emissions,non_metallic_minerals,0.041195,Gt/yr,haas2020,observed
1930,out_emissions,non_metallic_minerals,0.039765,Gt/yr,haas2020,observed
1931,out_emissions,non_metallic_minerals,0.034155,Gt/yr,haas2020,observed
