year,series,category,value,unit,source,method
1948,NAS,wood_glass_plastics,0.06007057812,Gt/yr,krausmann2018,observed
1949,NAS,wood_glass_plastics,0.05993029688,Gt/yr,krausmann2018,observed
1950,NAS,wood_glass_plastics,0.06112636438,Gt/yr,krausmann2018,observed
1951,NAS,wood_glass_plastics,0.06687926257,Gt/yr,krausmann2018,observed
1952,NAS,wood_glass_plastics,0.07153853613,Gt/yr,krausmann2018,observed
1953,NAS,wood_glass_plastics,0.07519622949,Gt/yr,krausmann2018,observed
1954,NAS,wood_glass_plastics,0.07960158789,Gt/yr,krausmann2018,observed
1955,NAS,wood_glass_plastics,0.08302066992,Gt/yr,krausmann2018,observed
1956,NAS,wood_glass_plastics,0.08653490039,Gt/yr,krausmann2018,observed
1957,NAS,wood_glass_plastics,0.09078694531,Gt/yr,krausmann2018,observed
1958,NAS,wood_glass_plastics,0.09487194922,Gt/yr,krausmann2018,observed
1959,NAS,wood_glass_plastics,0.09987971094,Gt/yr,krausmann2018,observed
1960,NAS,wood_glass_plastics,0.1039316504,Gt/yr,krausmann2018,observed
1961,NAS,wood_glass_plastics,0.108450623,Gt/yr,krausmann2018,observed
1962,NAS,wood_glass_plastics,0.1141300156,Gt/yr,krausmann2018,observed
1963,NAS,wood_glass_plastics,0.1270625898,Gt/yr,krausmann2018,observed
1964,NAS,wood_glass_plastics,0.1502744414,Gt/yr,krausmann2018,observed
1965,NAS,wood_glass_plastics,0.173964375,Gt/yr,krausmann2018,observed
1966,NAS,wood_glass_plastics,0.1865975781,Gt/yr,krausmann2018,observed
1967,NAS,wood_glass_plastics,0.1829712031,Gt/yr,krausmann2018,observed
1968,NAS,wood_glass_plastics,0.2025957969,Gt/yr,krausmann2018,observed
1969,NAS,wood_glass_plastics,0.2128553281,Gt/yr,krausmann2018,observed
1970,NAS,wood_glass_plastics,0.2191368516,Gt/yr,krausmann2018,observed
1971,NAS,wood_glass_plastics,0.2250230937,Gt/yr,krausmann2018,observed
1972,NAS,wood_glass_plastics,0.2392789063,Gt/yr,krausmann2018,observed
1973,NAS,wood_glass_plastics,0.2621913437,Gt/yr,krausmann2018,observed
1974,NAS,wood_glass_plastics,0.2349494062,Gt/yr,krausmann2018,observed
1975,NAS,wood_glass_plastics,0.179506375,Gt/yr,krausmann2018,observed
1976,NAS,wood_glass_plastics,0.2367455937,Gt/yr,krausmann2018,observed
1977,NAS,wood_glass_plastics,0.2434597812,Gt/yr,krausmann2018,observed
1978,NAS,wood_glass_plastics,0.250118375,Gt/yr,krausmann2018,observed
1979,NAS,wood_glass_plastics,0.2578723437,Gt/yr,krausmann2018,observed
1980,NAS,wood_glass_plastics,0.2429977188,Gt/yr,krausmann2018,observed
1981,NAS,wood_glass_plastics,0.2235585625,Gt/yr,krausmann2018,observed
1982,NAS,wood_glass_plastics,0.205572625,Gt/yr,krausmann2018,observed
1983,NAS,wood_glass_plastics,0.23402825,Gt/yr,krausmann2018,observed
1984,NAS,wood_glass_plastics,0.2526204687,Gt/yr,krausmann2018,observed
1985,NAS,wood_glass_plastics,0.249705625,Gt/yr,krausmann2018,observed
1986,NAS,wood_glass_plastics,0.2663370625,Gt/yr,krausmann2018,observed
1987,NAS,wood_glass_plastics,0.2835593125,Gt/yr,krausmann2018,observed
1988,NAS,wood_glass_plastics,0.2916493125,Gt/yr,krausmann2018,observed
1989,NAS,wood_glass_plastics,0.2925315625,Gt/yr,krausmann2018,observed
1990,NAS,wood_glass_plastics,0.273090625,Gt/yr,krausmann2018,observed
1991,NAS,wood_glass_plastics,0.2357773125,Gt/yr,krausmann2018,observed
1992,NAS,wood_glass_plastics,0.204659625,Gt/yr,krausmann2018,observed
1993,NAS,wood_glass_plastics,0.2022725,Gt/yr,krausmann2018,observed
1994,NAS,wood_glass_plastics,0.2171601875,Gt/yr,krausmann2018,observed
1995,NAS,wood_glass_plastics,0.219763875,Gt/yr,krausmann2018,observed
1996,NAS,wood_glass_plastics,0.2056155,Gt/yr,krausmann2018,observed
1997,NAS,wood_glass_plastics,0.249445625,Gt/yr,krausmann2018,observed
1998,NAS,wood_glass_plastics,0.2002985625,Gt/yr,krausmann2018,observed
1999,NAS,wood_glass_plastics,0.2362909375,Gt/yr,krausmann2018,observed
2000,NAS,wood_glass_plastics,0.2450869375,Gt/yr,krausmann2018,observed
2001,NAS,wood_glass_plastics,0.217004125,Gt/yr,krausmann2018,observed
2002,NAS,wood_glass_plastics,0.247189125,Gt/yr,krausmann2018,observed
2003,NAS,wood_glass_plastics,0.2839894375,Gt/yr,krausmann2018,observed
2004,NAS,wood_glass_plastics,0.3232705625,Gt/yr,krausmann2018,observed
2005,NAS,wood_glass_plastics,0.3318714375,Gt/yr,krausmann2018,observed
2006,NAS,wood_glass_plastics,0.361227875,Gt/yr,krausmann2018,observed
2007,NAS,wood_glass_plastics,0.376825875,Gt/yr,krausmann2018,observed
2008,NAS,wood_glass_plastics,0.3286625,Gt/yr,krausmann2018,observed
2009,NAS,wood_glass_plastics,0.242049875,Gt/yr,krausmann2018,observed
2010,NAS,wood_glass_plastics,0.322729625,Gt/yr,krausmann2018,observed
2011,NAS,wood_glass_plastics,0.350853125,Gt/yr,krausmann2018,observed
2012,NAS,wood_glass_plastics,0.377752625,Gt/yr,krausmann2018,observed
2013,NAS,wood_glass_plastics,0.399434625,Gt/yr,krausmann2018,observed
2014,NAS,wood_glass_plastics,0.448004625,Gt/yr,krausmann2018,observed
2015,NAS,wood_glass_plastics,0.481598375,Gt/yr,krausmann2018,observed
1900,balancing_h2o,total,2.728393157,Gt/yr,krausmann2018,observed
1901,balancing_h2o,total,2.75079011,Gt/yr,krausmann2018,observed
1902,balancing_h2o,total,2.773187062,Gt/yr,krausmann2018,observed
1903,balancing_h2o,total,2.795584012,Gt/yr,krausmann2018,observed
1904,balancing_h2o,total,2.81798096,Gt/yr,krausmann2018,observed
1905,balancing_h2o,total,2.840377907,Gt/yr,krausmann2018,observed
1906,balancing_h2o,total,2.862774852,Gt/yr,krausmann2018,observed
1907,balancing_h2o,total,2.885171795,Gt/yr,krausmann2018,observed
1908,balancing_h2o,total,2.907568736,Gt/yr,krausmann2018,observed
1909,balancing_h2o,total,2.929965676,Gt/yr,krausmann2018,observed
1910,balancing_h2o,total,2.952362614,Gt/yr,krausmann2018,observed
1911,balancing_h2o,total,2.984333492,Gt/yr,krausmann2018,observed
1912,balancing_h2o,total,3.016294978,Gt/yr,krausmann2018,observed
1913,balancing_h2o,total,3.048247071,Gt/yr,krausmann2018,observed
1914,balancing_h2o,total,3.080237204,Gt/yr,krausmann2018,observed
1915,balancing_h2o,total,3.112170511,Gt/yr,krausmann2018,observed
1916,balancing_h2o,total,3.144094426,Gt/yr,krausmann2018,observed
1917,balancing_h2o,total,3.176008949,Gt/yr,krausmann2018,observed
1918,balancing_h2o,total,3.207914079,Gt/yr,krausmann2018,observed
1919,balancing_h2o,total,3.239809816,Gt/yr,krausmann2018,observed
1920,balancing_h2o,total,3.27169616,Gt/yr,krausmann2018,observed
1921,balancing_h2o,total,3.302288422,Gt/yr,krausmann2018,observed
1922,balancing_h2o,total,3.332871341,Gt/yr,krausmann2018,observed
1923,balancing_h2o,total,3.363444915,Gt/yr,krausmann2018,observed
1924,balancing_h2o,total,3.394009146,Gt/yr,krausmann2018,observed
1925,balancing_h2o,total,3.424564033,Gt/yr,krausmann2018,observed
1926,balancing_h2o,total,3.455109576,Gt/yr,krausmann2018,observed
1927,balancing_h2o,total,3.485645774,Gt/yr,krausmann2018,observed
1928,balancing_h2o,total,3.516172629,Gt/yr,krausmann2018,observed
1929,balancing_h2o,total,3.54669014,Gt/yr,krausmann2018,observed
1930,balancing_h2o,total,3.577198308,Gt/yr,krausmann2018,observed
1931,balancing_h2o,total,3.582836942,Gt/yr,krausmann2018,observed
1932,balancing_h2o,total,3.588775366,Gt/yr,krausmann2018,observed
1933,balancing_h2o,total,3.594710543,Gt/yr,krausmann2018,observed
1934,balancing_h2o,total,3.600642472,Gt/yr,krausmann2018,observed
1935,balancing_h2o,total,3.606571154,Gt/yr,krausmann2018,observed
1936,balancing_h2o,total,3.612496588,Gt/yr,krausmann2018,observed
1937,balancing_h2o,total,3.618418775,Gt/yr,krausmann2018,observed
1938,balancing_h2o,total,3.624337714,Gt/yr,krausmann2018,observed
1939,balancing_h2o,total,3.630253406,Gt/yr,krausmann2018,observed
1940,balancing_h2o,total,3.636165851,Gt/yr,krausmann2018,observed
1941,balancing_h2o,total,3.64195209,Gt/yr,krausmann2018,observed
1942,balancing_h2o,total,3.647734223,Gt/yr,krausmann2018,observed
1943,balancing_h2o,total,3.653512251,Gt/yr,krausmann2018,observed
1944,balancing_h2o,total,3.659286174,Gt/yr,krausmann2018,observed
1945,balancing_h2o,total,3.665055991,Gt/yr,krausmann2018,observed
1946,balancing_h2o,total,3.670821702,Gt/yr,krausmann2018,observed
1947,balancing_h2o,total,3.676583308,Gt/yr,krausmann2018,observed
1948,balancing_h2o,total,3.682340809,Gt/yr,krausmann2018,observed
1949,balancing_h2o,total,3.688094204,Gt/yr,krausmann2018,observed
1950,balancing_h2o,total,3.693843493,Gt/yr,krausmann2018,observed
1951,balancing_h2o,total,3.777202295,Gt/yr,krausmann2018,observed
1952,balancing_h2o,total,3.8592468,Gt/yr,krausmann2018,observed
1953,balancing_h2o,total,3.942300079,Gt/yr,krausmann2018,observed
1954,balancing_h2o,total,4.026290231,Gt/yr,krausmann2018,observed
1955,balancing_h2o,total,4.111158974,Gt/yr,krausmann2018,observed
1956,balancing_h2o,total,4.196866387,Gt/yr,krausmann2018,observed
1957,balancing_h2o,total,4.283372995,Gt/yr,krausmann2018,observed
1958,balancing_h2o,total,4.370664877,Gt/yr,krausmann2018,observed
1959,balancing_h2o,total,4.458733999,Gt/yr,krausmann2018,observed
1960,balancing_h2o,total,4.547576276,Gt/yr,krausmann2018,observed
1961,balancing_h2o,total,4.602009866,Gt/yr,krausmann2018,observed
1962,balancing_h2o,total,4.737642084,Gt/yr,krausmann2018,observed
1963,balancing_h2o,total,4.800590082,Gt/yr,krausmann2018,observed
1964,balancing_h2o,total,4.967145884,Gt/yr,krausmann2018,observed
1965,balancing_h2o,total,5.137629209,Gt/yr,krausmann2018,observed
1966,balancing_h2o,total,5.381695129,Gt/yr,krausmann2018,observed
1967,balancing_h2o,total,5.556098293,Gt/yr,krausmann2018,observed
1968,balancing_h2o,total,5.744943172,Gt/yr,krausmann2018,observed
1969,balancing_h2o,total,5.897214584,Gt/yr,krausmann2018,observed
1970,balancing_h2o,total,5.99310284,Gt/yr,krausmann2018,observed
1971,balancing_h2o,total,6.267632823,Gt/yr,krausmann2018,observed
1972,balancing_h2o,total,6.404327388,Gt/yr,krausmann2018,observed
1973,balancing_h2o,total,6.525605206,Gt/yr,krausmann2018,observed
1974,balancing_h2o,total,6.697245148,Gt/yr,krausmann2018,observed
1975,balancing_h2o,total,6.717697979,Gt/yr,krausmann2018,observed
1976,balancing_h2o,total,6.866816636,Gt/yr,krausmann2018,observed
1977,balancing_h2o,total,6.911134969,Gt/yr,krausmann2018,observed
1978,balancing_h2o,total,6.999151005,Gt/yr,krausmann2018,observed
1979,balancing_h2o,total,7.107634194,Gt/yr,krausmann2018,observed
1980,balancing_h2o,total,7.238663829,Gt/yr,krausmann2018,observed
1981,balancing_h2o,total,7.346374251,Gt/yr,krausmann2018,observed
1982,balancing_h2o,total,7.403919495,Gt/yr,krausmann2018,observed
1983,balancing_h2o,total,7.514736381,Gt/yr,krausmann2018,observed
1984,balancing_h2o,total,7.651379043,Gt/yr,krausmann2018,observed
1985,balancing_h2o,total,7.856512088,Gt/yr,krausmann2018,observed
1986,balancing_h2o,total,7.947779483,Gt/yr,krausmann2018,observed
1987,balancing_h2o,total,7.942584716,Gt/yr,krausmann2018,observed
1988,balancing_h2o,total,7.995892447,Gt/yr,krausmann2018,observed
1989,balancing_h2o,total,8.208524913,Gt/yr,krausmann2018,observed
1990,balancing_h2o,total,8.37850147,Gt/yr,krausmann2018,observed
1991,balancing_h2o,total,8.324531129,Gt/yr,krausmann2018,observed
1992,balancing_h2o,total,8.302413496,Gt/yr,krausmann2018,observed
1993,balancing_h2o,total,8.111845523,Gt/yr,krausmann2018,observed
1994,balancing_h2o,total,8.241948494,Gt/yr,krausmann2018,observed
1995,balancing_h2o,total,8.110480262,Gt/yr,krausmann2018,observed
1996,balancing_h2o,total,8.223322981,Gt/yr,krausmann2018,observed
1997,balancing_h2o,total,8.124910425,Gt/yr,krausmann2018,observed
1998,balancing_h2o,total,8.057771098,Gt/yr,krausmann2018,observed
1999,balancing_h2o,total,8.092496986,Gt/yr,krausmann2018,observed
2000,balancing_h2o,total,8.087240491,Gt/yr,krausmann2018,observed
2001,balancing_h2o,total,8.159875585,Gt/yr,krausmann2018,observed
2002,balancing_h2o,total,8.164440287,Gt/yr,krausmann2018,observed
2003,balancing_h2o,total,8.237883063,Gt/yr,krausmann2018,observed
2004,balancing_h2o,total,8.559354903,Gt/yr,krausmann2018,observed
2005,balancing_h2o,total,8.754119039,Gt/yr,krausmann2018,observed
2006,balancing_h2o,total,8.825404341,Gt/yr,krausmann2018,observed
2007,balancing_h2o,total,8.995273303,Gt/yr,krausmann2018,observed
2008,balancing_h2o,total,9.143146134,Gt/yr,krausmann2018,observed
2009,balancing_h2o,total,9.080502336,Gt/yr,krausmann2018,observed
2010,balancing_h2o,total,9.1308285,Gt/yr,krausmann2018,observed
2011,balancing_h2o,total,9.178015704,Gt/yr,krausmann2018,observed
2012,balancing_h2o,total,9.138271505,Gt/yr,krausmann2018,observed
2013,balancing_h2o,total,9.378979537,Gt/yr,krausmann2018,observed
2014,balancing_h2o,total,9.585434062,Gt/yr,krausmann2018,observed
2015,balancing_h2o,total,9.713994305,Gt/yr,krausmann2018,observed
1900,balancing_o2,total,4.073291804,Gt/yr,krausmann2018,observed
1901,balancing_o2,total,4.148894344,Gt/yr,krausmann2018,observed
1902,balancing_o2,total,4.211413947,Gt/yr,krausmann2018,observed
1903,balancing_o2,total,4.396262911,Gt/yr,krausmann2018,observed
1904,balancing_o2,total,4.445387659,Gt/yr,krausmann2018,observed
1905,balancing_o2,total,4.574991461,Gt/yr,krausmann2018,observed
1906,balancing_o2,total,4.751500134,Gt/yr,krausmann2018,observed
1907,balancing_o2,total,5.007359185,Gt/yr,krausmann2018,observed
1908,balancing_o2,total,4.926028366,Gt/yr,krausmann2018,observed
1909,balancing_o2,total,5.053077354,Gt/yr,krausmann2018,observed
1910,balancing_o2,total,5.190339521,Gt/yr,krausmann2018,observed
1911,balancing_o2,total,5.278524779,Gt/yr,krausmann2018,observed
1912,balancing_o2,total,5.444832551,Gt/yr,krausmann2018,observed
1913,balancing_o2,total,5.671187672,Gt/yr,krausmann2018,observed
1914,balancing_o2,total,5.435553899,Gt/yr,krausmann2018,observed
1915,balancing_o2,total,5.451417866,Gt/yr,krausmann2018,observed
1916,balancing_o2,total,5.682603106,Gt/yr,krausmann2018,observed
1917,balancing_o2,total,5.873561109,Gt/yr,krausmann2018,observed
1918,balancing_o2,total,5.862655234,Gt/yr,krausmann2018,observed
1919,balancing_o2,total,5.586439351,Gt/yr,krausmann2018,observed
1920,balancing_o2,total,6.013716007,Gt/yr,krausmann2018,observed
1921,balancing_o2,total,5.655034179,Gt/yr,krausmann2018,observed
1922,balancing_o2,total,5.878752345,Gt/yr,krausmann2018,observed
1923,balancing_o2,total,6.304425891,Gt/yr,krausmann2018,observed
1924,balancing_o2,total,6.3202416,Gt/yr,krausmann2018,observed
1925,balancing_o2,total,6.384222433,Gt/yr,krausmann2018,observed
1926,balancing_o2,total,6.429064554,Gt/yr,krausmann2018,observed
1927,balancing_o2,total,6.695146748,Gt/yr,krausmann2018,observed
1928,balancing_o2,total,7.013070591,Gt/yr,krausmann2018,observed
1929,balancing_o2,total,7.090774551,Gt/yr,krausmann2018,observed
1930,balancing_o2,total,6.8533209,Gt/yr,krausmann2018,observed
1931,balancing_o2,total,6.521721673,Gt/yr,krausmann2018,observed
1932,balancing_o2,total,6.248451248,Gt/yr,krausmann2018,observed
1933,balancing_o2,total,6.420685036,Gt/yr,krausmann2018,observed
1934,balancing_o2,total,6.70569919,Gt/yr,krausmann2018,observed
1935,balancing_o2,total,6.904301283,Gt/yr,krausmann2018,observed
1936,balancing_o2,total,7.260734486,Gt/yr,krausmann2018,observed
1937,balancing_o2,total,7.556443621,Gt/yr,krausmann2018,observed
1938,balancing_o2,total,7.169353333,Gt/yr,krausmann2018,observed
1939,balancing_o2,total,7.629345587,Gt/yr,krausmann2018,observed
1940,balancing_o2,total,8.012458161,Gt/yr,krausmann2018,observed
1941,balancing_o2,total,8.184402764,Gt/yr,krausmann2018,observed
1942,balancing_o2,total,8.232582301,Gt/yr,krausmann2018,observed
1943,balancing_o2,total,8.42595272,Gt/yr,krausmann2018,observed
1944,balancing_o2,total,8.497387084,Gt/yr,krausmann2018,observed
1945,balancing_o2,total,7.787604107,Gt/yr,krausmann2018,observed
1946,balancing_o2,total,8.075421177,Gt/yr,krausmann2018,observed
1947,balancing_o2,total,8.616216122,Gt/yr,krausmann2018,observed
1948,balancing_o2,total,8.949918829,Gt/yr,krausmann2018,observed
1949,balancing_o2,total,8.854338029,Gt/yr,krausmann2018,observed
1950,balancing_o2,total,9.354204182,Gt/yr,krausmann2018,observed
1951,balancing_o2,total,9.807607984,Gt/yr,krausmann2018,observed
1952,balancing_o2,total,9.983774748,Gt/yr,krausmann2018,observed
1953,balancing_o2,total,10.15625857,Gt/yr,krausmann2018,observed
1954,balancing_o2,total,10.33465106,Gt/yr,krausmann2018,observed
1955,balancing_o2,total,10.93355697,Gt/yr,krausmann2018,observed
1956,balancing_o2,total,11.40745223,Gt/yr,krausmann2018,observed
1957,balancing_o2,total,11.76359501,Gt/yr,krausmann2018,observed
1958,balancing_o2,total,12.21704339,Gt/yr,krausmann2018,observed
1959,balancing_o2,total,12.76361066,Gt/yr,krausmann2018,observed
1960,balancing_o2,total,13.45189215,Gt/yr,krausmann2018,observed
1961,balancing_o2,total,13.71238235,Gt/yr,krausmann2018,observed
1962,balancing_o2,total,14.41728406,Gt/yr,krausmann2018,observed
1963,balancing_o2,total,15.29547823,Gt/yr,krausmann2018,observed
1964,balancing_o2,total,16.08656271,Gt/yr,krausmann2018,observed
1965,balancing_o2,total,16.24859766,Gt/yr,krausmann2018,observed
1966,balancing_o2,total,17.0163447,Gt/yr,krausmann2018,observed
1967,balancing_o2,total,17.4246924,Gt/yr,krausmann2018,observed
1968,balancing_o2,total,18.38363637,Gt/yr,krausmann2018,observed
1969,balancing_o2,total,19.14834103,Gt/yr,krausmann2018,observed
1970,balancing_o2,total,19.98194439,Gt/yr,krausmann2018,observed
1971,balancing_o2,total,20.74896711,Gt/yr,krausmann2018,observed
1972,balancing_o2,total,21.47292261,Gt/yr,krausmann2018,observed
1973,balancing_o2,total,22.45939262,Gt/yr,krausmann2018,observed
1974,balancing_o2,total,22.68464964,Gt/yr,krausmann2018,observed
1975,balancing_o2,total,22.65058376,Gt/yr,krausmann2018,observed
1976,balancing_o2,total,23.65411432,Gt/yr,krausmann2018,observed
1977,balancing_o2,total,24.3612158,Gt/yr,krausmann2018,observed
1978,balancing_o2,total,24.68000087,Gt/yr,krausmann2018,observed
1979,balancing_o2,total,25.66390661,Gt/yr,krausmann2018,observed
1980,balancing_o2,total,25.54249003,Gt/yr,krausmann2018,observed
1981,balancing_o2,total,25.19730847,Gt/yr,krausmann2018,observed
1982,balancing_o2,total,25.43665587,Gt/yr,krausmann2018,observed
1983,balancing_o2,total,25.508775,Gt/yr,krausmann2018,observed
1984,balancing_o2,total,26.4802721,Gt/yr,krausmann2018,observed
1985,balancing_o2,total,26.50018951,Gt/yr,krausmann2018,observed
1986,balancing_o2,total,27.18360862,Gt/yr,krausmann2018,observed
1987,balancing_o2,total,27.6959738,Gt/yr,krausmann2018,observed
1988,balancing_o2,total,28.45722424,Gt/yr,krausmann2018,observed
1989,balancing_o2,total,29.00337865,Gt/yr,krausmann2018,observed
1990,balancing_o2,total,29.16371506,Gt/yr,krausmann2018,observed
1991,balancing_o2,total,28.99578114,Gt/yr,krausmann2018,observed
1992,balancing_o2,total,28.78746615,Gt/yr,krausmann2018,observed
1993,balancing_o2,total,28.8139075,Gt/yr,krausmann2018,observed
1994,balancing_o2,total,29.14066414,Gt/yr,krausmann2018,observed
1995,balancing_o2,total,29.65312523,Gt/yr,krausmann2018,observed
1996,balancing_o2,total,30.30891649,Gt/yr,krausmann2018,observed
1997,balancing_o2,total,30.48720922,Gt/yr,krausmann2018,observed
1998,balancing_o2,total,30.78707145,Gt/yr,krausmann2018,observed
1999,balancing_o2,total,30.71305181,Gt/yr,krausmann2018,observed
2000,balancing_o2,total,31.54953997,Gt/yr,krausmann2018,observed
2001,balancing_o2,total,32.11394726,Gt/yr,krausmann2018,observed
2002,balancing_o2,total,32.341343,Gt/yr,krausmann2018,observed
2003,balancing_o2,total,33.69638945,Gt/yr,krausmann2018,observed
2004,balancing_o2,total,35.10693622,Gt/yr,krausmann2018,observed
2005,balancing_o2,total,36.20417678,Gt/yr,krausmann2018,observed
2006,balancing_o2,total,37.16842768,Gt/yr,krausmann2018,observed
2007,balancing_o2,total,37.78980598,Gt/yr,krausmann2018,observed
2008,balancing_o2,total,38.7697092,Gt/yr,krausmann2018,observed
2009,balancing_o2,total,38.37964,Gt/yr,krausmann2018,observed
2010,balancing_o2,total,39.92335829,Gt/yr,krausmann2018,observed
2011,balancing_o2,total,41.32568547,Gt/yr,krausmann2018,observed
2012,balancing_o2,total,41.9602626,Gt/yr,krausmann2018,observed
2013,balancing_o2,total,42.5338929,Gt/yr,krausmann2018,observed
2014,balancing_o2,total,42.84628303,Gt/yr,krausmann2018,observed
2015,balancing_o2,total,43.21692079,Gt/yr,krausmann2018,observed
1900,dpo_dissipative_use,total,0.755822363,Gt/yr,krausmann2018,observed
1901,dpo_dissipative_use,total,0.7645143278,Gt/yr,krausmann2018,observed
1902,dpo_dissipative_use,total,0.7768101955,Gt/yr,krausmann2018,observed
1903,dpo_dissipative_use,total,0.7849146268,Gt/yr,krausmann2018,observed
1904,dpo_dissipative_use,total,0.7919307801,Gt/yr,krausmann2018,observed
1905,dpo_dissipative_use,total,0.8013814082,Gt/yr,krausmann2018,observed
1906,dpo_dissipative_use,total,0.8094723084,Gt/yr,krausmann2018,observed
1907,dpo_dissipative_use,total,0.8197214065,Gt/yr,krausmann2018,observed
1908,dpo_dissipative_use,total,0.829604039,Gt/yr,krausmann2018,observed
1909,dpo_dissipative_use,total,0.838691498,Gt/yr,krausmann2018,observed
1910,dpo_dissipative_use,total,0.848043089,Gt/yr,krausmann2018,observed
1911,dpo_dissipative_use,total,0.8566142979,Gt/yr,krausmann2018,observed
1912,dpo_dissipative_use,total,0.866294281,Gt/yr,krausmann2018,observed
1913,dpo_dissipative_use,total,0.8757839199,Gt/yr,krausmann2018,observed
1914,dpo_dissipative_use,total,0.8811268645,Gt/yr,krausmann2018,observed
1915,dpo_dissipative_use,total,0.8871165859,Gt/yr,krausmann2018,observed
1916,dpo_dissipative_use,total,0.8978247762,Gt/yr,krausmann2018,observed
1917,dpo_dissipative_use,total,0.9077801557,Gt/yr,krausmann2018,observed
1918,dpo_dissipative_use,total,0.9159410834,Gt/yr,krausmann2018,observed
1919,dpo_dissipative_use,total,0.9256704348,Gt/yr,krausmann2018,observed
1920,dpo_dissipative_use,total,0.9381375508,Gt/yr,krausmann2018,observed
1921,dpo_dissipative_use,total,0.9419604574,Gt/yr,krausmann2018,observed
1922,dpo_dissipative_use,total,0.9565679896,Gt/yr,krausmann2018,observed
1923,dpo_dissipative_use,total,0.9668843046,Gt/yr,krausmann2018,observed
1924,dpo_dissipative_use,total,0.9856588365,Gt/yr,krausmann2018,observed
1925,dpo_dissipative_use,total,0.9973916161,Gt/yr,krausmann2018,observed
1926,dpo_dissipative_use,total,1.008261517,Gt/yr,krausmann2018,observed
1927,dpo_dissipative_use,total,1.017768124,Gt/yr,krausmann2018,observed
1928,dpo_dissipative_use,total,1.027190059,Gt/yr,krausmann2018,observed
1929,dpo_dissipative_use,total,1.036299002,Gt/yr,krausmann2018,observed
1930,dpo_dissipative_use,total,1.044503369,Gt/yr,krausmann2018,observed
1931,dpo_dissipative_use,total,1.047068257,Gt/yr,krausmann2018,observed
1932,dpo_dissipative_use,total,1.060811347,Gt/yr,krausmann2018,observed
1933,dpo_dissipative_use,total,1.079817336,Gt/yr,krausmann2018,observed
1934,dpo_dissipative_use,total,1.094883386,Gt/yr,krausmann2018,observed
1935,dpo_dissipative_use,total,1.111405066,Gt/yr,krausmann2018,observed
1936,dpo_dissipative_use,total,1.130540315,Gt/yr,krausmann2018,observed
1937,dpo_dissipative_use,total,1.140912342,Gt/yr,krausmann2018,observed
1938,dpo_dissipative_use,total,1.14357798,Gt/yr,krausmann2018,observed
1939,dpo_dissipative_use,total,1.170029775,Gt/yr,krausmann2018,observed
1940,dpo_dissipative_use,total,1.189481413,Gt/yr,krausmann2018,observed
1941,dpo_dissipative_use,total,1.207975467,Gt/yr,krausmann2018,observed
1942,dpo_dissipative_use,total,1.221201159,Gt/yr,krausmann2018,observed
1943,dpo_dissipative_use,total,1.237956106,Gt/yr,krausmann2018,observed
1944,dpo_dissipative_use,total,1.254477314,Gt/yr,krausmann2018,observed
1945,dpo_dissipative_use,total,1.262850139,Gt/yr,krausmann2018,observed
1946,dpo_dissipative_use,total,1.285248259,Gt/yr,krausmann2018,observed
1947,dpo_dissipative_use,total,1.30681873,Gt/yr,krausmann2018,observed
1948,dpo_dissipative_use,total,1.337093104,Gt/yr,krausmann2018,observed
1949,dpo_dissipative_use,total,1.346767382,Gt/yr,krausmann2018,observed
1950,dpo_dissipative_use,total,1.36801894,Gt/yr,krausmann2018,observed
1951,dpo_dissipative_use,total,1.406768744,Gt/yr,krausmann2018,observed
1952,dpo_dissipative_use,total,1.43609365,Gt/yr,krausmann2018,observed
1953,dpo_dissipative_use,total,1.470245386,Gt/yr,krausmann2018,observed
1954,dpo_dissipative_use,total,1.503029874,Gt/yr,krausmann2018,observed
1955,dpo_dissipative_use,total,1.547317011,Gt/yr,krausmann2018,observed
1956,dpo_dissipative_use,total,1.583105907,Gt/yr,krausmann2018,observed
1957,dpo_dissipative_use,total,1.616903001,Gt/yr,krausmann2018,observed
1958,dpo_dissipative_use,total,1.650248667,Gt/yr,krausmann2018,observed
1959,dpo_dissipative_use,total,1.69946376,Gt/yr,krausmann2018,observed
1960,dpo_dissipative_use,total,1.727062043,Gt/yr,krausmann2018,observed
1961,dpo_dissipative_use,total,1.756558442,Gt/yr,krausmann2018,observed
1962,dpo_dissipative_use,total,1.801773626,Gt/yr,krausmann2018,observed
1963,dpo_dissipative_use,total,1.902406654,Gt/yr,krausmann2018,observed
1964,dpo_dissipative_use,total,1.952146834,Gt/yr,krausmann2018,observed
1965,dpo_dissipative_use,total,1.971479469,Gt/yr,krausmann2018,observed
1966,dpo_dissipative_use,total,2.061604382,Gt/yr,krausmann2018,observed
1967,dpo_dissipative_use,total,2.130772007,Gt/yr,krausmann2018,observed
1968,dpo_dissipative_use,total,2.158840249,Gt/yr,krausmann2018,observed
1969,dpo_dissipative_use,total,2.170978217,Gt/yr,krausmann2018,observed
1970,dpo_dissipative_use,total,2.229720285,Gt/yr,krausmann2018,observed
1971,dpo_dissipative_use,total,2.37960858,Gt/yr,krausmann2018,observed
1972,dpo_dissipative_use,total,2.3438239,Gt/yr,krausmann2018,observed
1973,dpo_dissipative_use,total,2.459066985,Gt/yr,krausmann2018,observed
1974,dpo_dissipative_use,total,2.478565422,Gt/yr,krausmann2018,observed
1975,dpo_dissipative_use,total,2.506868139,Gt/yr,krausmann2018,observed
