STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,OBS_STATUS_4,Observation status 4,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CONVERSION_TYPE,Conversion type,BASE_PER,Base period,PRICE_BASE,Price base
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,TUR,Türkiye,A,Annual,TREATMENT,Amounts designated for treatment operations,T,Tonnes,2017,,31968,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,TUR,Türkiye,A,Annual,LANDFILL,Landfill,T,Tonnes,2017,,28837,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,TUR,Türkiye,A,Annual,OTH_DISP,Other disposal,T,Tonnes,2017,,1,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,TUR,Türkiye,A,Annual,RECOVERY,Recovery operations,T,Tonnes,2019,,4026.629541,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,TUR,Türkiye,A,Annual,DISPOSAL,Disposal operations,T,Tonnes,2019,,28634.17992,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,TUR,Türkiye,A,Annual,COMPOST,Composting,T,Tonnes,2019,,124.6488648,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,TUR,Türkiye,A,Annual,RECYCLING,Recycling,T,Tonnes,2019,,3901.980677,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,TUR,Türkiye,A,Annual,TREATMENT,Amounts designated for treatment operations,T,Tonnes,2019,,32660.80946,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,TUR,Türkiye,A,Annual,LANDFILL,Landfill,T,Tonnes,2019,,28633.6364,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,TUR,Türkiye,A,Annual,OTH_DISP,Other disposal,T,Tonnes,2019,,0.543524005,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,TUR,Türkiye,A,Annual,RECOVERY,Recovery operations,T,Tonnes,2021,,4318.086709,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,TUR,Türkiye,A,Annual,DISPOSAL,Disposal operations,T,Tonnes,2021,,28418.45616,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,TUR,Türkiye,A,Annual,COMPOST,Composting,T,Tonnes,2021,,118.9596013,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,TUR,Türkiye,A,Annual,RECYCLING,Recycling,T,Tonnes,2021,,4199.127108,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,TUR,Türkiye,A,Annual,TREATMENT,Amounts designated for treatment operations,T,Tonnes,2021,,32736.54287,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,TUR,Türkiye,A,Annual,LANDFILL,Landfill,T,Tonnes,2021,,28417.94945,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,TUR,Türkiye,A,Annual,OTH_DISP,Other disposal,T,Tonnes,2021,,0.506,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BGR,Bulgaria,A,Annual,RECYCLING,Recycling,T,Tonnes,1998,,776.4,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BGR,Bulgaria,A,Annual,RECYCLING,Recycling,T,Tonnes,1999,,768.92,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BGR,Bulgaria,A,Annual,RECYCLING,Recycling,T,Tonnes,2000,,774.85,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BGR,Bulgaria,A,Annual,RECYCLING,Recycling,T,Tonnes,2001,,769.76,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BGR,Bulgaria,A,Annual,RECYCLING,Recycling,T,Tonnes,2002,,770.18,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BGR,Bulgaria,A,Annual,RECYCLING,Recycling,T,Tonnes,2003,,774.1,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BGR,Bulgaria,A,Annual,RECYCLING,Recycling,T,Tonnes,2004,,792.89,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BGR,Bulgaria,A,Annual,RECYCLING,Recycling,T,Tonnes,2005,,822.28,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BGR,Bulgaria,A,Annual,RECYCLING,Recycling,T,Tonnes,2006,,839.07,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BGR,Bulgaria,A,Annual,RECYCLING,Recycling,T,Tonnes,2007,,857.63,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BGR,Bulgaria,A,Annual,RECYCLING,Recycling,T,Tonnes,2008,,870.54,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,BGR,Bulgaria,A,Annual,RECYCLING,Recycling,T,Tonnes,2009,,887.26,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CYP,Cyprus,A,Annual,TREATMENT,Amounts designated for treatment operations,T,Tonnes,2022,,468.994,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CYP,Cyprus,A,Annual,RECYCLING,Recycling,T,Tonnes,2022,,78.827,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CYP,Cyprus,A,Annual,RECOVERY,Recovery operations,T,Tonnes,2022,,105.655,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CYP,Cyprus,A,Annual,TREATMENT,Amounts designated for treatment operations,T,Tonnes,2024,,566.066,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CYP,Cyprus,A,Annual,RECOVERY,Recovery operations,T,Tonnes,2024,,121.804,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CYP,Cyprus,A,Annual,RECYCLING,Recycling,T,Tonnes,2024,,78.377,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,CYP,Cyprus,A,Annual,COMPOST,Composting,T,Tonnes,2024,,25.383,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MLT,Malta,A,Annual,COMPOST,Composting,T,Tonnes,1995,,19.8,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MLT,Malta,A,Annual,TREATMENT,Amounts designated for treatment operations,T,Tonnes,1995,,146.2,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MLT,Malta,A,Annual,LANDFILL,Landfill,T,Tonnes,1995,,126.4,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MLT,Malta,A,Annual,LANDFILL,Landfill,T,Tonnes,1996,,137.35,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MLT,Malta,A,Annual,TREATMENT,Amounts designated for treatment operations,T,Tonnes,1996,,156.44,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MLT,Malta,A,Annual,COMPOST,Composting,T,Tonnes,1996,,18.99,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MLT,Malta,A,Annual,RECYCLING,Recycling,T,Tonnes,1996,,0.1,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MLT,Malta,A,Annual,RECYCLING,Recycling,T,Tonnes,1997,,0.23,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MLT,Malta,A,Annual,COMPOST,Composting,T,Tonnes,1997,,18.19,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MLT,Malta,A,Annual,TREATMENT,Amounts designated for treatment operations,T,Tonnes,1997,,166.73,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MLT,Malta,A,Annual,LANDFILL,Landfill,T,Tonnes,1997,,148.31,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MLT,Malta,A,Annual,LANDFILL,Landfill,T,Tonnes,1998,,159.26,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MLT,Malta,A,Annual,TREATMENT,Amounts designated for treatment operations,T,Tonnes,1998,,177.01,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MLT,Malta,A,Annual,COMPOST,Composting,T,Tonnes,1998,,17.38,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,MLT,Malta,A,Annual,RECYCLING,Recycling,T,Tonnes,1998,,0.37,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,LANDFILL,Landfill,T,Tonnes,1997,,5790.36,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,INCINERATION,Memo: total incineration,T,Tonnes,2020,,298.421,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,INCINERATION,Memo: total incineration,T,Tonnes,2021,,351.28,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,ROU,Romania,A,Annual,INCINERATION,Memo: total incineration,T,Tonnes,2022,,428.88,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,INCINERATION,Memo: total incineration,T,Tonnes,1995,,9000,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,LANDFILL,Landfill,T,Tonnes,1995,,21831,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,RECYCLING,Recycling,T,Tonnes,1995,,13384,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,TREATMENT,Amounts designated for treatment operations,T,Tonnes,1995,,50893,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,COMPOST,Composting,T,Tonnes,1995,,6678,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,INCINERATION_WITHOUT,Incineration without energy recovery,T,Tonnes,1995,,8945,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,1995,,55,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,1996,,55,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,HOUSE_LIKE,Household and similar waste,T,Tonnes,1996,,49541,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,INCINERATION_WITHOUT,Incineration without energy recovery,T,Tonnes,1996,,9802,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,COMPOST,Composting,T,Tonnes,1996,,7129,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,TREATMENT,Amounts designated for treatment operations,T,Tonnes,1996,,52544,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,RECYCLING,Recycling,T,Tonnes,1996,,15043,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,LANDFILL,Landfill,T,Tonnes,1996,,20515,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,INCINERATION,Memo: total incineration,T,Tonnes,1996,,9857,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,INCINERATION,Memo: total incineration,T,Tonnes,1997,,10303,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,LANDFILL,Landfill,T,Tonnes,1997,,19861,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,RECYCLING,Recycling,T,Tonnes,1997,,16433,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,TREATMENT,Amounts designated for treatment operations,T,Tonnes,1997,,53965,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,COMPOST,Composting,T,Tonnes,1997,,7368,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,INCINERATION_WITHOUT,Incineration without energy recovery,T,Tonnes,1997,,10245,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,HOUSE_LIKE,Household and similar waste,T,Tonnes,1997,,50796,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,1997,,58,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,INCINERATION_WITH,Incineration with energy recovery,T,Tonnes,1998,,61,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,HOUSE_LIKE,Household and similar waste,T,Tonnes,1998,,49884,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,INCINERATION_WITHOUT,Incineration without energy recovery,T,Tonnes,1998,,10367,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,COMPOST,Composting,T,Tonnes,1998,,7640,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,TREATMENT,Amounts designated for treatment operations,T,Tonnes,1998,,53058,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,RECYCLING,Recycling,T,Tonnes,1998,,16528,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,LANDFILL,Landfill,T,Tonnes,1998,,18462,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,INCINERATION,Memo: total incineration,T,Tonnes,1998,,10428,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,INCINERATION,Memo: total incineration,T,Tonnes,1999,,10709,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
DATAFLOW,OECD.ENV.EPI:DSD_MUNW@DF_MUNW(1.0),Waste - Municipal waste: generation and treatment,I,DEU,Germany,A,Annual,LANDFILL,Landfill,T,Tonnes,1999,,14883,,E,Estimated value,,,,,,,3,Thousands,1,One,,,,,,
