"Country","Category","Flow name","Flow code","Flow unit","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Tonga","Metal ores","Exports","EXP","t","0","0","0","0","0","1","0","4","4","6","0","3","1","0","9","5","28","4","6","6","5","21","6","12","7","2","0","0","0","0","14","20","1","35","11","5","1","1","49","40","59","373","22","3","13","15","17","19","22","24"
"Tonga","Metal ores","Imports","IMP","t","1053","0","0","0","0","1297","865","1622","1971","1095","3054","2647","2539","881","7867","3136","4192","4425","3912","3419","3536","1793","5835","2922","3470","3034","0","0","0","0","1774","3636","1979","1495","1837","1648","1388","1607","1861","2371","3118","3712","2475","2677","4051","4046","4042","4038","4033","4029"
"Tonga","Metal ores","Physical Trade Balance","PTB","t","1053","0","0","0","0","1297","865","1618","1967","1088","3053","2645","2539","881","7858","3131","4163","4421","3906","3412","3531","1772","5829","2910","3463","3032","0","0","0","0","1760","3616","1979","1461","1826","1644","1387","1606","1812","2331","3059","3339","2454","2674","4038","4031","4025","4018","4012","4005"
"Tonga","Mixed and complex products nec.","Domestic Extraction","DE","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tonga","Mixed and complex products nec.","Domestic Material Consumption","DMC","t","48","0","0","0","0","63","71","83","88","53","130","104","179","188","129","145","172","255","649","750","1063","1320","1423","915","1634","2390","1568","1429","2306","2000","37204","103263","96318","107542","127385","171255","49676","90086","27436","17272","20708","23974","27370","29256","25547","3251","4645","1517","3588","1547"
"Tonga","Mixed and complex products nec.","Domestic Material Input","DMI","t","48","0","0","0","0","114","104","127","149","149","191","171","265","364","283","270","262","341","1001","1065","1235","1548","1469","1165","1816","2589","1568","1429","2306","2000","41542","107366","108689","119162","140413","179741","52746","93984","27477","17285","20729","24007","27445","30622","26820","3251","4690","1517","3592","1633"
"Tonga","Mixed and complex products nec.","Exports","EXP","t","0","0","0","0","0","51","33","44","62","96","61","67","85","177","153","125","90","85","352","315","172","228","46","250","182","199","0","0","0","0","4338","4103","12371","11620","13029","8486","3070","3899","41","13","22","33","74","1366","1273","0","45","0","4","86"
"Tonga","Mixed and complex products nec.","Imports","IMP","t","48","0","0","0","0","114","104","127","149","149","191","171","265","364","283","270","262","341","1001","1065","1235","1548","1469","1165","1816","2589","1568","1429","2306","2000","41542","107366","108689","119162","140413","179741","52746","93984","27477","17285","20729","24007","27445","30622","26820","3251","4690","1517","3592","1633"
"Tonga","Mixed and complex products nec.","Physical Trade Balance","PTB","t","48","0","0","0","0","63","71","83","88","53","130","104","179","188","129","145","172","255","649","750","1063","1320","1423","915","1634","2390","1568","1429","2306","2000","37204","103263","96318","107542","127385","171255","49676","90086","27436","17272","20708","23974","27370","29256","25547","3251","4645","1517","3588","1547"
"Tonga","Non-metallic minerals","Domestic Extraction","DE","t","0","0","0","0","0","0","206552","39084","0","0","0","0","0","12621","24243","57817","72710","74409","65462","55535","52900","46899","85132","56903","64717","67232","72556","78881","84205","89530","94854","101179","106503","111828","117152","123477","128802","134126","139451","1398187","654532","542432","1978460","4135973","2135542","2327499","2519456","2711414","2903371","3095328"
"Tonga","Non-metallic minerals","Domestic Material Consumption","DMC","t","861","0","0","0","0","1755","207983","41892","2443","2853","3150","2844","1849","13613","25115","59382","75904","75093","66203","56444","55039","50190","91180","60888","69359","71152","72556","78881","84205","89530","95532","102507","107723","113089","119008","126139","131153","134786","142183","1403345","657205","556226","1982161","4138383","2134228","2326299","2518374","2710449","2902523","3094602"
"Tonga","Non-metallic minerals","Domestic Material Input","DMI","t","861","0","0","0","0","1755","207983","41892","2443","2853","3150","2844","1849","13613","25115","59382","75904","75093","66203","56444","55039","50190","91180","61010","69766","71447","72556","78881","84205","89530","95532","102507","107723","113089","119008","126139","131153","134786","142246","1403345","657205","556226","1982166","4138394","2144934","2337005","2529080","2721155","2913230","3105308"
"Tonga","Non-metallic minerals","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","122","407","295","0","0","0","0","0","0","0","0","0","0","0","0","64","0","0","0","5","11","10706","10706","10706","10706","10706","10706"
"Tonga","Non-metallic minerals","Imports","IMP","t","861","0","0","0","0","1755","1431","2809","2443","2853","3150","2844","1849","991","873","1566","3195","684","741","909","2139","3291","6048","4107","5048","4215","0","0","0","0","678","1328","1220","1261","1856","2662","2351","660","2796","5158","2672","13794","3706","2422","9392","9506","9624","9741","9859","9980"
"Tonga","Non-metallic minerals","Physical Trade Balance","PTB","t","861","0","0","0","0","1755","1431","2809","2443","2853","3150","2844","1849","991","873","1566","3195","684","741","909","2139","3291","6048","3985","4641","3920","0","0","0","0","678","1328","1220","1261","1856","2662","2351","660","2732","5158","2672","13794","3701","2410","-1314","-1200","-1083","-965","-847","-726"
"Tonga","Products from biomass","Domestic Extraction","DE","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tonga","Products from biomass","Domestic Material Consumption","DMC","t","1479","1574","2129","2699","3997","5208","4642","4948","5943","6531","6052","6260","6314","5798","7642","8046","7940","9171","8861","7989","8752","8481","9605","10574","11401","11006","11011","9572","11519","11049","11976","13895","13048","19395","15119","15346","15542","16043","12270","13852","16519","18106","18271","18277","22914","25181","25921","23863","30675","25332"
"Tonga","Products from biomass","Domestic Material Input","DMI","t","1485","1576","2147","2714","4002","5221","4660","4960","5943","6531","6052","6263","6316","5803","7644","8046","7944","9198","8893","8006","8771","8511","9678","10637","11508","11008","11012","9808","11733","11237","12071","13897","13094","19561","16450","15889","15843","16168","12295","13854","16600","18255","18612","18408","22969","25235","25999","23951","30757","25419"
"Tonga","Products from biomass","Exports","EXP","t","6","2","18","15","5","13","19","12","0","0","1","3","2","5","2","0","4","27","32","17","19","30","73","63","107","2","1","236","214","188","95","2","46","166","1331","543","301","125","25","2","81","149","341","131","55","54","78","88","82","87"
"Tonga","Products from biomass","Imports","IMP","t","1485","1576","2147","2714","4002","5221","4660","4960","5943","6531","6052","6263","6316","5803","7644","8046","7944","9198","8893","8006","8771","8511","9678","10637","11508","11008","11012","9808","11733","11237","12071","13897","13094","19561","16450","15889","15843","16168","12295","13854","16600","18255","18612","18408","22969","25235","25999","23951","30757","25419"
"Tonga","Products from biomass","Physical Trade Balance","PTB","t","1479","1574","2129","2699","3997","5208","4642","4948","5943","6531","6052","6260","6314","5798","7642","8046","7940","9171","8861","7989","8752","8481","9605","10574","11401","11006","11011","9572","11519","11049","11976","13895","13048","19395","15119","15346","15542","16043","12270","13852","16519","18106","18271","18277","22914","25181","25921","23863","30675","25332"
"Tonga","Products from fossil fuels","Domestic Extraction","DE","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tonga","Products from fossil fuels","Domestic Material Consumption","DMC","t","8000","6000","7000","8000","7000","11159","10095","10171","12210","13237","13198","15213","14268","15242","15294","15209","18174","23241","25272","27275","30293","34409","26620","27215","30490","33811","29340","35040","33810","40070","33983","30760","33137","41138","38240","40602","45605","39331","43050","46357","42831","40420","41336","40494","43326","45358","46814","56511","50274","55853"
"Tonga","Products from fossil fuels","Domestic Material Input","DMI","t","8000","6000","7000","8000","7000","11159","10095","10171","12210","13240","13198","15213","14268","15242","15301","15210","18174","23241","25272","27275","30293","34409","26620","27215","30490","33811","29340","35040","33810","40070","33983","30760","33137","41138","38240","40602","45605","39331","43051","46357","42831","40420","41338","40500","43341","45373","46829","56527","50290","55868"
"Tonga","Products from fossil fuels","Exports","EXP","t","0","0","0","0","0","1","0","0","1","3","0","0","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","15","15","15","15","16","16"
"Tonga","Products from fossil fuels","Imports","IMP","t","8000","6000","7000","8000","7000","11159","10095","10171","12210","13240","13198","15213","14268","15242","15301","15210","18174","23241","25272","27275","30293","34409","26620","27215","30490","33811","29340","35040","33810","40070","33983","30760","33137","41138","38240","40602","45605","39331","43051","46357","42831","40420","41338","40500","43341","45373","46829","56527","50290","55868"
"Tonga","Products from fossil fuels","Physical Trade Balance","PTB","t","8000","6000","7000","8000","7000","11159","10095","10171","12210","13237","13198","15213","14268","15242","15294","15209","18174","23241","25272","27275","30293","34409","26620","27215","30490","33811","29340","35040","33810","40070","33983","30760","33137","41138","38240","40602","45605","39331","43050","46357","42831","40420","41336","40494","43326","45358","46814","56511","50274","55853"
"Tonga","Products from metals","Domestic Extraction","DE","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tonga","Products from metals","Domestic Material Consumption","DMC","t","-1","0","0","0","0","349","226","286","379","654","422","535","600","6714","573","560","437","175","466","172","445","1688","934","3640","3860","1107","0","0","0","0","1037","491","1227","1064","1264","671","542","824","1303","1303","1312","1636","1915","1486","1904","1921","1938","1954","1971","1988"
"Tonga","Products from metals","Domestic Material Input","DMI","t","0","0","0","0","0","359","231","295","387","668","428","545","605","6742","577","566","441","388","563","457","566","1711","979","3844","3954","1130","0","0","0","0","1042","491","1228","1064","1264","671","542","824","1308","1306","1312","1637","2100","1504","1940","1957","1974","1991","2007","2024"
"Tonga","Products from metals","Exports","EXP","t","1","0","0","0","0","10","5","9","8","14","5","10","5","28","4","7","4","212","97","284","121","23","44","204","94","23","0","0","0","0","5","0","1","0","0","0","0","0","6","3","0","1","186","19","35","36","36","36","36","37"
"Tonga","Products from metals","Imports","IMP","t","0","0","0","0","0","359","231","295","387","668","428","545","605","6742","577","566","441","388","563","457","566","1711","979","3844","3954","1130","0","0","0","0","1042","491","1228","1064","1264","671","542","824","1308","1306","1312","1637","2100","1504","1940","1957","1974","1991","2007","2024"
"Tonga","Products from metals","Physical Trade Balance","PTB","t","-1","0","0","0","0","349","226","286","379","654","422","535","600","6714","573","560","437","175","466","172","445","1688","934","3640","3860","1107","0","0","0","0","1037","491","1227","1064","1264","671","542","824","1303","1303","1312","1636","1915","1486","1904","1921","1938","1954","1971","1988"
"Tonga","Products from non-metallic minerals","Domestic Extraction","DE","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tonga","Products from non-metallic minerals","Domestic Material Consumption","DMC","t","9751","0","0","0","0","9851","15460","6559","15530","11228","13489","11430","16997","13992","4810","10049","11688","12342","11273","9444","8963","8012","13724","10006","12062","12421","0","0","0","0","411","429","934","713","619","610","1012","715","22307","32695","99199","48870","33465","30690","33588","34094","34599","35105","35611","36117"
"Tonga","Products from non-metallic minerals","Domestic Material Input","DMI","t","9751","0","0","0","0","9851","15463","6559","15530","11228","13489","11434","16997","13992","4810","10051","11688","12342","11273","9444","8963","8012","13724","10023","12091","12454","0","0","0","0","441","541","987","737","640","633","1079","803","22452","32744","99276","48939","33547","30761","33651","34159","34667","35176","35684","36192"
"Tonga","Products from non-metallic minerals","Exports","EXP","t","0","0","0","0","0","0","2","0","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","18","29","33","0","0","0","0","30","112","52","24","21","23","67","88","145","49","77","70","82","71","63","66","68","70","73","75"
"Tonga","Products from non-metallic minerals","Imports","IMP","t","9751","0","0","0","0","9851","15463","6559","15530","11228","13489","11434","16997","13992","4810","10051","11688","12342","11273","9444","8963","8012","13724","10023","12091","12454","0","0","0","0","441","541","987","737","640","633","1079","803","22452","32744","99276","48939","33547","30761","33651","34159","34667","35176","35684","36192"
"Tonga","Products from non-metallic minerals","Physical Trade Balance","PTB","t","9751","0","0","0","0","9851","15460","6559","15530","11228","13489","11430","16997","13992","4810","10049","11688","12342","11273","9444","8963","8012","13724","10006","12062","12421","0","0","0","0","411","429","934","713","619","610","1012","715","22307","32695","99199","48870","33465","30690","33588","34094","34599","35105","35611","36117"
"Tonga","Waste for final treatment and disposal","Domestic Extraction","DE","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Tonga","Waste for final treatment and disposal","Domestic Material Consumption","DMC","t","87","0","0","0","0","46","62","29","25","29","31","30","0","0","0","0","0","0","0","0","0","0","0","183","187","206","0","0","0","0","280","231","251","338","65","530","99","52","64","144","25","9","7","7","322","324","327","329","332","335"
"Tonga","Waste for final treatment and disposal","Domestic Material Input","DMI","t","93","0","0","0","0","49","62","30","25","29","31","31","0","0","0","0","0","0","0","0","0","0","0","183","187","206","0","0","0","0","280","234","251","338","65","530","99","52","67","144","25","9","8","7","323","325","328","331","333","336"
"Tonga","Waste for final treatment and disposal","Exports","EXP","t","6","0","0","0","0","3","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","1","0","1","1","1","1","1","1"
"Tonga","Waste for final treatment and disposal","Imports","IMP","t","93","0","0","0","0","49","62","30","25","29","31","31","0","0","0","0","0","0","0","0","0","0","0","183","187","206","0","0","0","0","280","234","251","338","65","530","99","52","67","144","25","9","8","7","323","325","328","331","333","336"
"Tonga","Waste for final treatment and disposal","Physical Trade Balance","PTB","t","87","0","0","0","0","46","62","29","25","29","31","30","0","0","0","0","0","0","0","0","0","0","0","183","187","206","0","0","0","0","280","231","251","338","65","530","99","52","64","144","25","9","7","7","322","324","327","329","332","335"
"Trinidad and Tobago","Biomass","Domestic Extraction","DE","t","5092327","4699074","5072462","4125088","3980368","3662570","4631141","3921579","3295322","3503762","3485884","2808619","2685414","2288780","2036202","2226955","2465739","2396297","2571356","2512303","2934576","2658598","2632621","2494440","2807220","2669440","2764288","2773034","2150769","2460318","2666828","2099978","2630009","1826848","1290157","1112667","1828657","1751119","419522","403021","410843","410075","413150","436243","493782","490877","491891","490950","493402","468551"
"Trinidad and Tobago","Biomass","Domestic Material Consumption","DMC","t","5079605","4721467","5111573","4161288","4133473","3828779","4734229","4057194","3532805","3853726","4064865","3399519","3296188","3007433","2864255","2682527","2961119","2948092","2879433","2920413","3297553","2977769","3044349","2834043","3075184","3073782","3147595","3247351","2660899","2879090","3106495","2577931","3097298","2373719","1882316","1685052","2295114","2394881","1218015","970747","1022833","1055132","1146708","1112788","1251073","1129212","1115545","1132606","1149993","1078957"
"Trinidad and Tobago","Biomass","Domestic Material Input","DMI","t","5364787","4994991","5380181","4386719","4334068","3999873","4963568","4271547","3703934","3991499","4172957","3497053","3369502","3093319","2945214","2770274","3068135","3065572","3000493","3035634","3424589","3115646","3167794","2958176","3215989","3232085","3309343","3399405","2772041","3010764","3286051","2767554","3241477","2473439","2004312","1826277","2430747","2510824","1279496","1051030","1088026","1104479","1211625","1180161","1305086","1229953","1194833","1172485","1179324","1117396"
"Trinidad and Tobago","Biomass","Exports","EXP","t","285182","273524","268608","225431","200595","171094","229339","214353","171129","137773","108092","97534","73314","85886","80959","87747","107016","117480","121060","115221","127037","137877","123444","124133","140805","158303","161748","152054","111142","131674","179556","189623","144179","99721","121996","141224","135633","115942","61480","80284","65193","49348","64917","67373","54013","100741","79288","39878","29331","38439"
"Trinidad and Tobago","Biomass","Imports","IMP","t","272460","295917","307719","261631","353700","337303","332427","349968","408612","487737","687073","688434","684088","804539","909012","543319","602396","669275","429137","523331","490013","457048","535173","463736","408770","562645","545055","626371","621272","550446","619223","667576","611468","646591","714155","713610","602090","759705","859974","648009","677183","694404","798475","743918","811304","739076","702942","681535","685922","648845"
"Trinidad and Tobago","Biomass","Physical Trade Balance","PTB","t","-12722","22393","39111","36200","153105","166209","103088","135615","237483","349964","578981","590900","610774","718653","828053","455572","495380","551795","308077","408110","362976","319171","411729","339603","267964","404342","383307","474317","510130","418772","439667","477953","467289","546870","592159","572386","466457","643762","798493","567726","611990","645056","733559","676544","757291","638335","623654","641657","656591","610406"
"Trinidad and Tobago","Excavated earthen materials (including soil) nec","Domestic Extraction","DE","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Trinidad and Tobago","Excavated earthen materials (including soil) nec","Domestic Material Consumption","DMC","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Trinidad and Tobago","Excavated earthen materials (including soil) nec","Domestic Material Input","DMI","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Trinidad and Tobago","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Trinidad and Tobago","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Trinidad and Tobago","Excavated earthen materials (including soil) nec","Physical Trade Balance","PTB","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Trinidad and Tobago","Fossil fuels","Domestic Extraction","DE","t","8549058","7960974","8578866","10082682","10809160","12283406","12373018","13496790","13912624","13392280","13627614","12203782","11809000","11091000","11605158","12555024","11441284","10916598","10487798","11201102","11730630","11353514","11461706","10694946","11335742","11271440","11877806","11792248","12635472","14524948","16982340","17475318","20426714","26446176","28086722","30509330","35297144","35705126","35351408","35856342","36669658","34837514","34188938","34244208","34036898","31873790","28053744","28014180","29285204","29043160"
"Trinidad and Tobago","Fossil fuels","Domestic Material Consumption","DMC","t","23035058","21604974","21377866","20849682","19302160","13343406","17956018","15426790","14697624","14350280","14722614","13314782","11103000","6250000","7227158","7938024","7160284","7283598","7133798","7690102","8755630","9766514","10286706","9545946","9794742","9501440","10847806","11137248","13594472","14754390","16327547","16990192","17654828","18935634","18554928","21838009","23127021","23875425","23435341","23718945","23512445","23983161","21940494","23023984","21935509","22296510","21622047","20641487","19517113","18298529"
"Trinidad and Tobago","Fossil fuels","Domestic Material Input","DMI","t","24262058","22594974","23419866","24178682","23808160","20178406","24240018","22419790","21858624","20617280","20973614","19131782","15478000","11091000","11605158","12744024","11658284","11165598","10852798","11343102","12636630","13503514","14231706","12616946","12896742","12634440","14010806","13812248","16356472","18642948","22004340","22126318","24986714","30875176","31298722","35249330","39418144","40401126","39935408","40734342","40182658","39121514","37147938","38353208","36959898","35916790","33281744","32568180","32518204","32119796"
"Trinidad and Tobago","Fossil fuels","Exports","EXP","t","1227000","990000","2042000","3329000","4506000","6835000","6284000","6993000","7161000","6267000","6251000","5817000","4375000","4841000","4378000","4806000","4498000","3882000","3719000","3653000","3881000","3737000","3945000","3071000","3102000","3133000","3163000","2675000","2762000","3888558","5676793","5136126","7331886","11939542","12743794","13411321","16291124","16525701","16500067","17015397","16670213","15138353","15207444","15329224","15024389","13620280","11659697","11926693","13001091","13821267"
"Trinidad and Tobago","Fossil fuels","Imports","IMP","t","15713000","14634000","14841000","14096000","12999000","7895000","11867000","8923000","7946000","7225000","7346000","6928000","3669000","0","0","189000","217000","249000","365000","142000","906000","2150000","2770000","1922000","1561000","1363000","2133000","2020000","3721000","4118000","5022000","4651000","4560000","4429000","3212000","4740000","4121000","4696000","4584000","4878000","3513000","4284000","2959000","4109000","2923000","4043000","5228000","4554000","3233000","3076636"
"Trinidad and Tobago","Fossil fuels","Physical Trade Balance","PTB","t","14486000","13644000","12799000","10767000","8493000","1060000","5583000","1930000","785000","958000","1095000","1111000","-706000","-4841000","-4378000","-4617000","-4281000","-3633000","-3354000","-3511000","-2975000","-1587000","-1175000","-1149000","-1541000","-1770000","-1030000","-655000","959000","229442","-654793","-485126","-2771886","-7510542","-9531794","-8671321","-12170124","-11829701","-11916067","-12137397","-13157213","-10854353","-12248444","-11220224","-12101389","-9577280","-6431697","-7372693","-9768091","-10744631"
"Trinidad and Tobago","Metal ores","Domestic Extraction","DE","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Trinidad and Tobago","Metal ores","Domestic Material Consumption","DMC","t","19976","70414","54935","71283","128046","182405","151489","199652","278750","231015","333625","318105","315965","315822","124838","266281","498343","730320","696415","442027","160964","225788","-271655","-412347","1243370","1363686","497411","248675","693024","-796831","-39629","-1686931","-215390","917379","-845761","1024785","-188247","1912570","1090060","-587840","-2114347","-1332116","-258950","-1129283","-1199678","-628955","-655609","-682261","-708913","-735552"
"Trinidad and Tobago","Metal ores","Domestic Material Input","DMI","t","24510","74790","58968","76500","134043","186656","156908","203675","283392","236613","355471","401710","466215","489242","343399","437157","797120","1143861","1082658","970699","1011610","739964","363024","168164","1497499","1740431","1302834","1251823","1660372","272034","1251454","277867","1861268","2862212","1283296","2824246","2140179","4965935","4030992","1271194","1481472","1692750","1966119","1215637","1646603","1494621","1549157","1603694","1658233","1712784"
"Trinidad and Tobago","Metal ores","Exports","EXP","t","4535","4376","4033","5218","5997","4251","5419","4024","4642","5598","21846","83605","150249","173419","218560","170875","298778","413541","386243","528672","850645","514176","634679","580511","254129","376745","805423","1003148","967348","1068865","1291083","1964798","2076658","1944834","2129057","1799462","2328426","3053365","2940932","1859034","3595819","3024867","2225068","2344920","2846280","2123575","2204766","2285956","2367146","2448336"
"Trinidad and Tobago","Metal ores","Imports","IMP","t","24510","74790","58968","76500","134043","186656","156908","203675","283392","236613","355471","401710","466215","489242","343399","437157","797120","1143861","1082658","970699","1011610","739964","363024","168164","1497499","1740431","1302834","1251823","1660372","272034","1251454","277867","1861268","2862212","1283296","2824246","2140179","4965935","4030992","1271194","1481472","1692750","1966119","1215637","1646603","1494621","1549157","1603694","1658233","1712784"
"Trinidad and Tobago","Metal ores","Physical Trade Balance","PTB","t","19976","70414","54935","71283","128046","182405","151489","199652","278750","231015","333625","318105","315965","315822","124838","266281","498343","730320","696415","442027","160964","225788","-271655","-412347","1243370","1363686","497411","248675","693024","-796831","-39629","-1686931","-215390","917379","-845761","1024785","-188247","1912570","1090060","-587840","-2114347","-1332116","-258950","-1129283","-1199678","-628955","-655609","-682261","-708913","-735552"
"Trinidad and Tobago","Mixed and complex products nec.","Domestic Extraction","DE","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Trinidad and Tobago","Mixed and complex products nec.","Domestic Material Consumption","DMC","t","3496","7361","12474","7327","6180","10089","14068","14894","20786","28171","28109","27436","33991","34681","29893","18069","7348","-968","-8154","-8000","-3535","29203","-698","15240","-4208","-31836","-35839","-3107","-76275","-39694","-1763117","-3475546","-2383022","-3415693","-1394120","-6851563","18552","-2092915","-1743969","-622263","-1325081","-1492343","-909073","-2201659","-1267511","-692678","-34982","-59025","-24798","-75753"
"Trinidad and Tobago","Mixed and complex products nec.","Domestic Material Input","DMI","t","8266","11261","16400","11841","10668","14469","17501","17553","23332","30162","30532","30273","40441","39591","32673","20966","14938","9263","7573","12542","14683","42706","16249","47666","24902","42051","35750","101808","102435","68607","57601","614617","226935","340900","973780","776436","112020","364764","236304","188576","153265","169266","509704","412399","212590","253883","29356","20149","7116","10096"
"Trinidad and Tobago","Mixed and complex products nec.","Exports","EXP","t","4770","3900","3927","4513","4489","4381","3432","2658","2546","1991","2423","2838","6450","4909","2780","2897","7590","10231","15727","20541","18217","13503","16947","32426","29110","73886","71589","104915","178710","108301","1820718","4090162","2609957","3756593","2367901","7627999","93467","2457679","1980273","810840","1478346","1661609","1418776","2614058","1480101","946561","64338","79174","31914","85849"
"Trinidad and Tobago","Mixed and complex products nec.","Imports","IMP","t","8266","11261","16400","11841","10668","14469","17501","17553","23332","30162","30532","30273","40441","39591","32673","20966","14938","9263","7573","12542","14683","42706","16249","47666","24902","42051","35750","101808","102435","68607","57601","614617","226935","340900","973780","776436","112020","364764","236304","188576","153265","169266","509704","412399","212590","253883","29356","20149","7116","10096"
"Trinidad and Tobago","Mixed and complex products nec.","Physical Trade Balance","PTB","t","3496","7361","12474","7327","6180","10089","14068","14894","20786","28171","28109","27436","33991","34681","29893","18069","7348","-968","-8154","-8000","-3535","29203","-698","15240","-4208","-31836","-35839","-3107","-76275","-39694","-1763117","-3475546","-2383022","-3415693","-1394120","-6851563","18552","-2092915","-1743969","-622263","-1325081","-1492343","-909073","-2201659","-1267511","-692678","-34982","-59025","-24798","-75753"
"Trinidad and Tobago","Non-metallic minerals","Domestic Extraction","DE","t","2068281","2371627","2375188","2137092","2833353","3249946","3019215","3655553","3495275","4192310","4923805","5483162","6096297","7227921","4979842","3101027","2943206","3459549","3612297","1895826","1751198","2227768","2609708","2711269","2621535","3121693","3317419","3282801","3942370","3210849","4592765","3297683","3278871","4497667","3692529","5456777","7203623","7012729","7249524","6133484","6084874","7285982","4598964","6079352","6178843","6000460","5117631","4926955","4722315","4669392"
"Trinidad and Tobago","Non-metallic minerals","Domestic Material Consumption","DMC","t","1951503","2281116","2296651","2013900","2709056","3169273","2936915","3641772","3544044","4183445","4940082","5828849","6095194","7382624","5158196","2922600","2793749","3307666","3306152","1496737","1395519","1898948","2281580","2281753","2363074","2747288","2899679","2828806","3649152","2867388","4150678","2934745","2874593","4195147","3265397","5188623","6846104","7061866","7163875","5797110","5343329","6334853","3994946","5484769","5330342","4675750","3775659","3567988","3346352","3276434"
"Trinidad and Tobago","Non-metallic minerals","Domestic Material Input","DMI","t","2130448","2423705","2450898","2200336","2893027","3317476","3088655","3770340","3665307","4299639","5100196","5900672","6202520","7457826","5244691","3463854","3274603","3764107","3924980","2057378","1985114","2390980","2745271","2814288","2718653","3268619","3536671","3464442","4149185","3437503","4725121","3512112","3533886","4779253","3891776","5836016","7601007","7842059","7795195","6383654","6234943","7402379","4725324","6217336","6708174","6369196","5490502","5304228","5103989","5055468"
"Trinidad and Tobago","Non-metallic minerals","Exports","EXP","t","178945","142589","154247","186436","183971","148203","151741","128567","121263","116194","160114","71823","107327","75202","86495","541254","480854","456440","618828","560640","589595","492032","463691","532535","355579","521330","636992","635636","500033","570115","574443","577367","659293","584106","626379","647393","754903","780193","631320","586545","891615","1067526","730379","732567","1377832","1693446","1714843","1736240","1757637","1779035"
